CODE	DT	CL
129980	2009-01-15 00:00:00	43.82
129995	2009-01-15 00:00:00	198.55
201010	2009-01-15 00:00:00	37.93
201051	2009-01-15 00:00:00	2.33
201072	2009-01-15 00:00:00	44.95
201097	2009-01-15 00:00:00	27.47
201116	2009-01-15 00:00:00	143.08
201164	2009-01-15 00:00:00	41.25
201173	2009-01-15 00:00:00	23.55
201214	2009-01-15 00:00:00	98.22
201221	2009-01-15 00:00:00	20.01
201234	2009-01-15 00:00:00	21.1
201237	2009-01-15 00:00:00	156.49
201245	2009-01-15 00:00:00	34.24
201263	2009-01-15 00:00:00	45.45
201304	2009-01-15 00:00:00	2.48
201355	2009-01-15 00:00:00	39.84
201383	2009-01-15 00:00:00	31.2
201390	2009-01-15 00:00:00	3.56
201403	2009-01-15 00:00:00	6.02
201430	2009-01-15 00:00:00	24.66
201431	2009-01-15 00:00:00	124.13
201463	2009-01-15 00:00:00	31.33
201473	2009-01-15 00:00:00	50.29
201570	2009-01-15 00:00:00	40.5
201609	2009-01-15 00:00:00	8.62
201695	2009-01-15 00:00:00	8.65
201696	2009-01-15 00:00:00	219.49
201713	2009-01-15 00:00:00	53.96
201745	2009-01-15 00:00:00	5.19
201763	2009-01-15 00:00:00	45.41
201792	2009-01-15 00:00:00	4.63
201829	2009-01-15 00:00:00	37.01
201894	2009-01-15 00:00:00	13.06
201907	2009-01-15 00:00:00	11.82
550766	2009-01-15 00:00:00	14.72
550771	2009-01-15 00:00:00	16.95
550794	2009-01-15 00:00:00	10.49
550823	2009-01-15 00:00:00	20.15
550955	2009-01-15 00:00:00	180.79
550956	2009-01-15 00:00:00	40.95
550962	2009-01-15 00:00:00	50.48
550967	2009-01-15 00:00:00	47.18
550978	2009-01-15 00:00:00	14.28
550990	2009-01-15 00:00:00	41.59
550992	2009-01-15 00:00:00	221.52
600001	2009-01-15 00:00:00	1.35
600039	2009-01-15 00:00:00	22.57
600045	2009-01-15 00:00:00	34.63
600066	2009-01-15 00:00:00	40.97
600076	2009-01-15 00:00:00	28.03
600092	2009-01-15 00:00:00	14.23
600099	2009-01-15 00:00:00	48.78
600123	2009-01-15 00:00:00	41.41
600149	2009-01-15 00:00:00	19.02
600198	2009-01-15 00:00:00	43.5
600234	2009-01-15 00:00:00	28.64
600239	2009-01-15 00:00:00	21.07
600251	2009-01-15 00:00:00	34.71
600273	2009-01-15 00:00:00	19.31
600307	2009-01-15 00:00:00	38.29
600324	2009-01-15 00:00:00	63.12
600348	2009-01-15 00:00:00	23.97
600353	2009-01-15 00:00:00	17.41
600362	2009-01-15 00:00:00	24.46
600412	2009-01-15 00:00:00	43.57
600440	2009-01-15 00:00:00	1.76
600452	2009-01-15 00:00:00	25.58
600526	2009-01-15 00:00:00	32.33
600581	2009-01-15 00:00:00	40.68
600594	2009-01-15 00:00:00	39.62
600624	2009-01-15 00:00:00	34.16
600642	2009-01-15 00:00:00	270.91
600656	2009-01-15 00:00:00	41.87
600660	2009-01-15 00:00:00	23.25
600668	2009-01-15 00:00:00	25.82
600677	2009-01-15 00:00:00	12.85
600692	2009-01-15 00:00:00	29.05
600703	2009-01-15 00:00:00	25.87
600706	2009-01-15 00:00:00	31.29
600710	2009-01-15 00:00:00	32.67
600719	2009-01-15 00:00:00	32.72
600915	2009-01-15 00:00:00	12.04
600918	2009-01-15 00:00:00	112.93
600986	2009-01-15 00:00:00	33.35
600992	2009-01-15 00:00:00	31.64
700028	2009-01-15 00:00:00	16.32
700051	2009-01-15 00:00:00	14.27
700056	2009-01-15 00:00:00	106.13
700071	2009-01-15 00:00:00	18.88
700073	2009-01-15 00:00:00	80.41
700110	2009-01-15 00:00:00	53.35
700129	2009-01-15 00:00:00	30.02
700162	2009-01-15 00:00:00	34.12
700182	2009-01-15 00:00:00	19.84
700200	2009-01-15 00:00:00	31.2
700231	2009-01-15 00:00:00	10.88
700304	2009-01-15 00:00:00	16.42
700314	2009-01-15 00:00:00	111.88
700348	2009-01-15 00:00:00	37.45
700361	2009-01-15 00:00:00	9.8
700365	2009-01-15 00:00:00	6.78
700392	2009-01-15 00:00:00	30.9
700450	2009-01-15 00:00:00	15.54
700456	2009-01-15 00:00:00	79.8
700554	2009-01-15 00:00:00	7.86
700561	2009-01-15 00:00:00	30.55
700584	2009-01-15 00:00:00	18.48
700601	2009-01-15 00:00:00	3.41
700760	2009-01-15 00:00:00	63.9
700778	2009-01-15 00:00:00	41.06
700791	2009-01-15 00:00:00	42.43
700807	2009-01-15 00:00:00	4.57
700834	2009-01-15 00:00:00	46.15
700862	2009-01-15 00:00:00	97.39
700909	2009-01-15 00:00:00	14.8
700964	2009-01-15 00:00:00	32.92
701003	2009-01-15 00:00:00	224.87
701063	2009-01-15 00:00:00	36.07
701081	2009-01-15 00:00:00	80.0
701088	2009-01-15 00:00:00	189.91
701093	2009-01-15 00:00:00	45.21
701112	2009-01-15 00:00:00	43.38
701165	2009-01-15 00:00:00	28.15
701185	2009-01-15 00:00:00	21.97
701187	2009-01-15 00:00:00	2.37
701265	2009-01-15 00:00:00	23.55
701278	2009-01-15 00:00:00	34.86
701314	2009-01-15 00:00:00	36.1
701347	2009-01-15 00:00:00	17.41
701358	2009-01-15 00:00:00	6.47
701366	2009-01-15 00:00:00	13.05
701494	2009-01-15 00:00:00	10.92
701515	2009-01-15 00:00:00	32.83
701518	2009-01-15 00:00:00	19.0
701549	2009-01-15 00:00:00	11.46
701563	2009-01-15 00:00:00	57.98
701604	2009-01-15 00:00:00	33.48
701623	2009-01-15 00:00:00	29.39
720434	2009-01-15 00:00:00	80.23
720438	2009-01-15 00:00:00	55.82
720439	2009-01-15 00:00:00	37.17
720441	2009-01-15 00:00:00	41.8
720451	2009-01-15 00:00:00	118.36
720505	2009-01-15 00:00:00	233.06
720523	2009-01-15 00:00:00	37.36
720556	2009-01-15 00:00:00	39.97
720637	2009-01-15 00:00:00	31.95
720691	2009-01-15 00:00:00	27.18
720718	2009-01-15 00:00:00	24.68
720758	2009-01-15 00:00:00	52.05
720774	2009-01-15 00:00:00	171.6
720821	2009-01-15 00:00:00	34.23
720931	2009-01-15 00:00:00	149.35
720971	2009-01-15 00:00:00	30.94
720989	2009-01-15 00:00:00	53.09
720992	2009-01-15 00:00:00	45.09
730010	2009-01-15 00:00:00	7.51
730016	2009-01-15 00:00:00	67.13
730024	2009-01-15 00:00:00	188.26
730028	2009-01-15 00:00:00	49.49
730074	2009-01-15 00:00:00	16.33
730093	2009-01-15 00:00:00	50.6
730102	2009-01-15 00:00:00	50.08
730110	2009-01-15 00:00:00	21.34
730116	2009-01-15 00:00:00	69.13
730135	2009-01-15 00:00:00	13.18
730215	2009-01-15 00:00:00	0.89
730292	2009-01-15 00:00:00	46.77
730331	2009-01-15 00:00:00	44.17
730349	2009-01-15 00:00:00	40.91
730401	2009-01-15 00:00:00	23.65
730429	2009-01-15 00:00:00	7.16
730458	2009-01-15 00:00:00	93.73
730466	2009-01-15 00:00:00	2.45
730488	2009-01-15 00:00:00	61.36
730515	2009-01-15 00:00:00	77.55
730572	2009-01-15 00:00:00	24.99
730623	2009-01-15 00:00:00	26.38
730627	2009-01-15 00:00:00	35.64
730650	2009-01-15 00:00:00	204.39
730655	2009-01-15 00:00:00	48.7
730659	2009-01-15 00:00:00	14.95
730664	2009-01-15 00:00:00	169.88
730668	2009-01-15 00:00:00	64.93
730690	2009-01-15 00:00:00	33.68
730727	2009-01-15 00:00:00	18.66
730734	2009-01-15 00:00:00	37.73
730774	2009-01-15 00:00:00	183.81
730796	2009-01-15 00:00:00	72.99
730827	2009-01-15 00:00:00	39.67
730862	2009-01-15 00:00:00	12.48
730898	2009-01-15 00:00:00	73.88
730913	2009-01-15 00:00:00	41.92
730946	2009-01-15 00:00:00	30.71
730956	2009-01-15 00:00:00	47.0
730987	2009-01-15 00:00:00	13.96
735010	2009-01-15 00:00:00	43.26
735026	2009-01-15 00:00:00	8.09
735032	2009-01-15 00:00:00	41.43
735088	2009-01-15 00:00:00	53.06
735105	2009-01-15 00:00:00	90.34
735182	2009-01-15 00:00:00	18.27
735190	2009-01-15 00:00:00	10.19
735202	2009-01-15 00:00:00	2.43
735216	2009-01-15 00:00:00	37.84
735261	2009-01-15 00:00:00	15.8
735296	2009-01-15 00:00:00	5.76
735314	2009-01-15 00:00:00	25.86
735321	2009-01-15 00:00:00	7.67
735370	2009-01-15 00:00:00	37.47
735426	2009-01-15 00:00:00	62.97
735473	2009-01-15 00:00:00	12.31
735480	2009-01-15 00:00:00	13.14
735498	2009-01-15 00:00:00	54.58
735521	2009-01-15 00:00:00	39.54
735524	2009-01-15 00:00:00	142.3
735540	2009-01-15 00:00:00	33.48
735571	2009-01-15 00:00:00	17.75
735574	2009-01-15 00:00:00	25.34
735588	2009-01-15 00:00:00	6.07
735604	2009-01-15 00:00:00	56.98
735647	2009-01-15 00:00:00	1.03
735671	2009-01-15 00:00:00	62.68
735680	2009-01-15 00:00:00	27.91
735700	2009-01-15 00:00:00	12.98
735720	2009-01-15 00:00:00	6.64
735725	2009-01-15 00:00:00	67.29
735727	2009-01-15 00:00:00	56.15
735739	2009-01-15 00:00:00	52.41
735775	2009-01-15 00:00:00	27.29
735796	2009-01-15 00:00:00	36.56
735800	2009-01-15 00:00:00	12.01
735830	2009-01-15 00:00:00	49.87
735857	2009-01-15 00:00:00	24.4
735859	2009-01-15 00:00:00	20.78
735872	2009-01-15 00:00:00	46.99
735878	2009-01-15 00:00:00	35.3
735952	2009-01-15 00:00:00	122.73
737053	2009-01-15 00:00:00	14.13
737097	2009-01-15 00:00:00	85.4
737113	2009-01-15 00:00:00	215.8
737127	2009-01-15 00:00:00	19.89
001508	2009-01-16 00:00:00	5.38
001560	2009-01-16 00:00:00	3.28
001640	2009-01-16 00:00:00	64.11
001669	2009-01-16 00:00:00	237.64
001671	2009-01-16 00:00:00	47.19
001703	2009-01-16 00:00:00	67.05
001704	2009-01-16 00:00:00	20.06
001709	2009-01-16 00:00:00	218.61
001740	2009-01-16 00:00:00	3.11
001762	2009-01-16 00:00:00	35.65
001788	2009-01-16 00:00:00	24.29
001795	2009-01-16 00:00:00	13.32
001808	2009-01-16 00:00:00	9.86
001825	2009-01-16 00:00:00	20.13
001836	2009-01-16 00:00:00	35.19
001875	2009-01-16 00:00:00	49.03
001892	2009-01-16 00:00:00	36.92
001905	2009-01-16 00:00:00	5.88
001912	2009-01-16 00:00:00	7.47
001948	2009-01-16 00:00:00	46.93
001981	2009-01-16 00:00:00	3.22
001992	2009-01-16 00:00:00	9.27
001998	2009-01-16 00:00:00	83.89
100005	2009-01-16 00:00:00	14.71
100011	2009-01-16 00:00:00	7.59
100046	2009-01-16 00:00:00	4.99
100075	2009-01-16 00:00:00	44.02
100080	2009-01-16 00:00:00	35.15
100125	2009-01-16 00:00:00	17.13
100137	2009-01-16 00:00:00	9.77
100140	2009-01-16 00:00:00	45.86
100208	2009-01-16 00:00:00	1.45
100218	2009-01-16 00:00:00	3.39
100220	2009-01-16 00:00:00	59.38
100239	2009-01-16 00:00:00	13.39
100250	2009-01-16 00:00:00	19.84
100271	2009-01-16 00:00:00	194.1
100282	2009-01-16 00:00:00	213.71
100293	2009-01-16 00:00:00	6.79
100298	2009-01-16 00:00:00	19.15
100330	2009-01-16 00:00:00	101.83
100378	2009-01-16 00:00:00	105.01
100405	2009-01-16 00:00:00	58.25
100413	2009-01-16 00:00:00	34.01
100434	2009-01-16 00:00:00	44.34
100436	2009-01-16 00:00:00	242.88
100466	2009-01-16 00:00:00	45.65
100501	2009-01-16 00:00:00	34.25
100517	2009-01-16 00:00:00	209.24
100554	2009-01-16 00:00:00	217.66
100574	2009-01-16 00:00:00	114.35
100595	2009-01-16 00:00:00	1.42
100606	2009-01-16 00:00:00	46.48
100660	2009-01-16 00:00:00	35.54
100679	2009-01-16 00:00:00	32.55
100696	2009-01-16 00:00:00	57.85
100713	2009-01-16 00:00:00	43.68
100737	2009-01-16 00:00:00	18.88
100775	2009-01-16 00:00:00	23.16
100801	2009-01-16 00:00:00	7.38
100850	2009-01-16 00:00:00	25.03
100896	2009-01-16 00:00:00	19.75
100934	2009-01-16 00:00:00	27.52
100935	2009-01-16 00:00:00	27.81
100936	2009-01-16 00:00:00	20.36
100948	2009-01-16 00:00:00	8.05
100954	2009-01-16 00:00:00	75.71
100979	2009-01-16 00:00:00	30.39
110023	2009-01-16 00:00:00	12.01
110043	2009-01-16 00:00:00	54.35
110063	2009-01-16 00:00:00	37.87
110104	2009-01-16 00:00:00	131.76
110116	2009-01-16 00:00:00	26.3
110122	2009-01-16 00:00:00	39.62
110128	2009-01-16 00:00:00	83.71
110162	2009-01-16 00:00:00	20.66
110187	2009-01-16 00:00:00	31.55
110330	2009-01-16 00:00:00	2.22
110334	2009-01-16 00:00:00	17.47
110350	2009-01-16 00:00:00	21.97
110375	2009-01-16 00:00:00	27.13
110479	2009-01-16 00:00:00	26.34
110501	2009-01-16 00:00:00	12.43
110536	2009-01-16 00:00:00	248.52
110538	2009-01-16 00:00:00	40.02
110604	2009-01-16 00:00:00	34.31
110651	2009-01-16 00:00:00	3.78
110675	2009-01-16 00:00:00	23.26
110724	2009-01-16 00:00:00	3.77
110820	2009-01-16 00:00:00	27.3
110838	2009-01-16 00:00:00	93.36
110841	2009-01-16 00:00:00	29.52
110896	2009-01-16 00:00:00	4.01
110914	2009-01-16 00:00:00	20.34
110921	2009-01-16 00:00:00	37.11
110987	2009-01-16 00:00:00	13.7
110992	2009-01-16 00:00:00	26.68
120019	2009-01-16 00:00:00	2.21
120029	2009-01-16 00:00:00	31.77
120059	2009-01-16 00:00:00	55.7
120089	2009-01-16 00:00:00	55.29
120123	2009-01-16 00:00:00	17.82
120136	2009-01-16 00:00:00	55.54
120141	2009-01-16 00:00:00	28.66
201713	2009-01-16 00:00:00	54.75
201745	2009-01-16 00:00:00	5.7
201763	2009-01-16 00:00:00	47.84
201792	2009-01-16 00:00:00	4.87
201829	2009-01-16 00:00:00	37.51
201894	2009-01-16 00:00:00	14.06
201907	2009-01-16 00:00:00	12.09
201915	2009-01-16 00:00:00	26.49
201918	2009-01-16 00:00:00	44.32
201963	2009-01-16 00:00:00	26.82
310011	2009-01-16 00:00:00	42.71
310024	2009-01-16 00:00:00	3.72
310049	2009-01-16 00:00:00	61.92
310077	2009-01-16 00:00:00	16.34
310090	2009-01-16 00:00:00	25.18
310102	2009-01-16 00:00:00	21.3
310105	2009-01-16 00:00:00	19.66
310128	2009-01-16 00:00:00	17.43
310139	2009-01-16 00:00:00	44.13
310148	2009-01-16 00:00:00	33.55
310206	2009-01-16 00:00:00	28.09
310222	2009-01-16 00:00:00	5.97
310256	2009-01-16 00:00:00	39.28
310273	2009-01-16 00:00:00	33.74
310332	2009-01-16 00:00:00	18.17
310338	2009-01-16 00:00:00	18.94
310369	2009-01-16 00:00:00	26.15
310386	2009-01-16 00:00:00	176.9
310412	2009-01-16 00:00:00	15.78
310455	2009-01-16 00:00:00	36.36
310484	2009-01-16 00:00:00	18.94
310509	2009-01-16 00:00:00	34.6
310526	2009-01-16 00:00:00	1.79
310533	2009-01-16 00:00:00	5.19
310553	2009-01-16 00:00:00	2.1
310564	2009-01-16 00:00:00	224.45
310567	2009-01-16 00:00:00	30.9
310593	2009-01-16 00:00:00	29.42
310613	2009-01-16 00:00:00	34.91
310636	2009-01-16 00:00:00	11.05
310660	2009-01-16 00:00:00	34.76
310674	2009-01-16 00:00:00	40.5
310759	2009-01-16 00:00:00	12.71
310774	2009-01-16 00:00:00	37.9
310806	2009-01-16 00:00:00	13.85
310871	2009-01-16 00:00:00	51.55
310906	2009-01-16 00:00:00	47.47
310910	2009-01-16 00:00:00	46.76
500013	2009-01-16 00:00:00	16.75
500052	2009-01-16 00:00:00	247.06
500089	2009-01-16 00:00:00	5.14
500105	2009-01-16 00:00:00	19.82
500106	2009-01-16 00:00:00	40.99
500120	2009-01-16 00:00:00	31.96
500161	2009-01-16 00:00:00	50.34
500193	2009-01-16 00:00:00	141.54
500224	2009-01-16 00:00:00	1.24
500234	2009-01-16 00:00:00	24.69
500266	2009-01-16 00:00:00	82.81
500283	2009-01-16 00:00:00	3.54
500290	2009-01-16 00:00:00	2.74
500357	2009-01-16 00:00:00	110.89
500364	2009-01-16 00:00:00	11.92
500453	2009-01-16 00:00:00	18.07
500511	2009-01-16 00:00:00	19.86
500542	2009-01-16 00:00:00	18.47
500587	2009-01-16 00:00:00	9.65
500589	2009-01-16 00:00:00	45.87
500632	2009-01-16 00:00:00	9.91
500679	2009-01-16 00:00:00	155.92
500680	2009-01-16 00:00:00	45.24
500701	2009-01-16 00:00:00	38.99
500735	2009-01-16 00:00:00	30.18
500749	2009-01-16 00:00:00	32.79
500753	2009-01-16 00:00:00	33.99
500787	2009-01-16 00:00:00	16.93
500794	2009-01-16 00:00:00	7.66
500805	2009-01-16 00:00:00	31.84
500823	2009-01-16 00:00:00	26.44
500835	2009-01-16 00:00:00	20.14
500845	2009-01-16 00:00:00	30.33
500861	2009-01-16 00:00:00	47.43
500898	2009-01-16 00:00:00	177.68
500933	2009-01-16 00:00:00	6.52
500950	2009-01-16 00:00:00	53.33
500954	2009-01-16 00:00:00	31.46
500989	2009-01-16 00:00:00	99.26
550129	2009-01-16 00:00:00	153.5
550131	2009-01-16 00:00:00	246.54
550146	2009-01-16 00:00:00	17.24
550147	2009-01-16 00:00:00	8.68
550152	2009-01-16 00:00:00	143.35
550166	2009-01-16 00:00:00	2.3
550173	2009-01-16 00:00:00	19.25
550274	2009-01-16 00:00:00	8.4
550313	2009-01-16 00:00:00	255.04
550363	2009-01-16 00:00:00	49.33
550421	2009-01-16 00:00:00	24.73
550435	2009-01-16 00:00:00	45.58
550446	2009-01-16 00:00:00	11.4
550454	2009-01-16 00:00:00	97.39
550482	2009-01-16 00:00:00	175.24
550610	2009-01-16 00:00:00	6.23
550612	2009-01-16 00:00:00	34.72
701494	2009-01-16 00:00:00	11.03
701515	2009-01-16 00:00:00	35.48
701518	2009-01-16 00:00:00	20.9
701549	2009-01-16 00:00:00	11.24
701563	2009-01-16 00:00:00	55.69
701604	2009-01-16 00:00:00	30.19
701623	2009-01-16 00:00:00	28.53
701626	2009-01-16 00:00:00	9.92
701660	2009-01-16 00:00:00	51.32
701687	2009-01-16 00:00:00	42.41
701721	2009-01-16 00:00:00	83.66
701730	2009-01-16 00:00:00	2.0
701766	2009-01-16 00:00:00	30.4
701776	2009-01-16 00:00:00	18.75
701778	2009-01-16 00:00:00	183.75
701780	2009-01-16 00:00:00	40.39
701784	2009-01-16 00:00:00	67.72
701792	2009-01-16 00:00:00	41.1
701801	2009-01-16 00:00:00	9.57
701818	2009-01-16 00:00:00	27.36
701876	2009-01-16 00:00:00	21.83
701903	2009-01-16 00:00:00	88.3
701910	2009-01-16 00:00:00	14.3
701922	2009-01-16 00:00:00	21.11
701937	2009-01-16 00:00:00	171.84
701946	2009-01-16 00:00:00	40.1
701955	2009-01-16 00:00:00	33.47
710036	2009-01-16 00:00:00	88.98
710069	2009-01-16 00:00:00	26.22
710070	2009-01-16 00:00:00	57.34
710128	2009-01-16 00:00:00	108.52
710166	2009-01-16 00:00:00	437.12
710212	2009-01-16 00:00:00	28.63
710251	2009-01-16 00:00:00	16.96
710260	2009-01-16 00:00:00	7.82
710283	2009-01-16 00:00:00	40.92
710300	2009-01-16 00:00:00	36.36
710355	2009-01-16 00:00:00	151.67
710409	2009-01-16 00:00:00	17.08
710424	2009-01-16 00:00:00	48.12
710431	2009-01-16 00:00:00	13.22
710449	2009-01-16 00:00:00	90.71
710463	2009-01-16 00:00:00	13.71
710495	2009-01-16 00:00:00	37.24
710519	2009-01-16 00:00:00	15.47
710543	2009-01-16 00:00:00	180.1
710559	2009-01-16 00:00:00	103.48
710579	2009-01-16 00:00:00	9.54
710642	2009-01-16 00:00:00	135.61
710671	2009-01-16 00:00:00	50.92
710709	2009-01-16 00:00:00	11.18
710745	2009-01-16 00:00:00	236.44
710753	2009-01-16 00:00:00	14.82
710786	2009-01-16 00:00:00	43.98
710787	2009-01-16 00:00:00	15.4
710796	2009-01-16 00:00:00	52.01
710799	2009-01-16 00:00:00	53.88
710825	2009-01-16 00:00:00	25.1
710838	2009-01-16 00:00:00	13.76
710841	2009-01-16 00:00:00	3.27
710859	2009-01-16 00:00:00	4.71
710897	2009-01-16 00:00:00	26.43
710912	2009-01-16 00:00:00	158.59
710917	2009-01-16 00:00:00	32.2
711020	2009-01-16 00:00:00	29.61
711108	2009-01-16 00:00:00	38.92
711132	2009-01-16 00:00:00	98.21
711137	2009-01-16 00:00:00	8.54
711252	2009-01-16 00:00:00	21.35
711270	2009-01-16 00:00:00	5.22
711273	2009-01-16 00:00:00	1.53
711299	2009-01-16 00:00:00	21.89
711324	2009-01-16 00:00:00	5.73
711389	2009-01-16 00:00:00	23.92
711408	2009-01-16 00:00:00	7.24
711455	2009-01-16 00:00:00	53.97
711481	2009-01-16 00:00:00	24.94
711514	2009-01-16 00:00:00	47.94
711533	2009-01-16 00:00:00	235.13
711606	2009-01-16 00:00:00	28.51
711616	2009-01-16 00:00:00	35.57
711650	2009-01-16 00:00:00	36.39
711754	2009-01-16 00:00:00	29.98
711793	2009-01-16 00:00:00	46.94
711796	2009-01-16 00:00:00	6.51
711813	2009-01-16 00:00:00	2.14
711945	2009-01-16 00:00:00	127.75
711953	2009-01-16 00:00:00	63.39
711954	2009-01-16 00:00:00	31.91
711969	2009-01-16 00:00:00	57.03
720009	2009-01-16 00:00:00	35.68
720030	2009-01-16 00:00:00	33.11
720049	2009-01-16 00:00:00	42.72
720109	2009-01-16 00:00:00	99.25
720111	2009-01-16 00:00:00	16.54
720122	2009-01-16 00:00:00	4.49
720140	2009-01-16 00:00:00	38.27
720141	2009-01-16 00:00:00	142.76
720151	2009-01-16 00:00:00	200.23
720172	2009-01-16 00:00:00	21.53
720175	2009-01-16 00:00:00	107.94
720201	2009-01-16 00:00:00	16.44
720217	2009-01-16 00:00:00	12.29
720227	2009-01-16 00:00:00	41.74
735872	2009-01-16 00:00:00	47.53
735878	2009-01-16 00:00:00	36.51
735952	2009-01-16 00:00:00	120.22
737053	2009-01-16 00:00:00	14.64
737097	2009-01-16 00:00:00	77.7
737113	2009-01-16 00:00:00	203.35
737127	2009-01-16 00:00:00	19.22
737168	2009-01-16 00:00:00	19.56
737190	2009-01-16 00:00:00	41.25
737213	2009-01-16 00:00:00	6.74
737214	2009-01-16 00:00:00	25.96
737258	2009-01-16 00:00:00	14.39
737310	2009-01-16 00:00:00	14.02
737313	2009-01-16 00:00:00	108.56
737410	2009-01-16 00:00:00	33.34
737427	2009-01-16 00:00:00	10.33
737428	2009-01-16 00:00:00	45.61
737432	2009-01-16 00:00:00	11.08
737473	2009-01-16 00:00:00	44.82
737502	2009-01-16 00:00:00	31.36
737521	2009-01-16 00:00:00	26.49
737527	2009-01-16 00:00:00	29.53
737622	2009-01-16 00:00:00	176.93
737627	2009-01-16 00:00:00	220.37
737631	2009-01-16 00:00:00	36.93
737647	2009-01-16 00:00:00	49.65
737672	2009-01-16 00:00:00	13.94
737699	2009-01-16 00:00:00	5.04
737718	2009-01-16 00:00:00	120.94
737722	2009-01-16 00:00:00	148.58
737738	2009-01-16 00:00:00	31.25
737750	2009-01-16 00:00:00	46.68
737751	2009-01-16 00:00:00	5.01
737757	2009-01-16 00:00:00	18.02
737763	2009-01-16 00:00:00	113.36
737775	2009-01-16 00:00:00	5.61
737819	2009-01-16 00:00:00	306.86
737825	2009-01-16 00:00:00	32.94
737833	2009-01-16 00:00:00	3.39
737851	2009-01-16 00:00:00	1.73
737870	2009-01-16 00:00:00	19.11
737924	2009-01-16 00:00:00	37.52
737989	2009-01-16 00:00:00	31.22
737991	2009-01-16 00:00:00	29.29
900012	2009-01-16 00:00:00	41.12
900016	2009-01-16 00:00:00	23.13
900079	2009-01-16 00:00:00	18.69
900086	2009-01-16 00:00:00	37.15
900102	2009-01-16 00:00:00	209.48
900109	2009-01-16 00:00:00	194.32
900119	2009-01-16 00:00:00	19.41
900133	2009-01-16 00:00:00	42.72
900153	2009-01-16 00:00:00	175.82
900175	2009-01-16 00:00:00	30.04
900179	2009-01-16 00:00:00	3.46
900186	2009-01-16 00:00:00	15.15
900229	2009-01-16 00:00:00	150.89
900256	2009-01-16 00:00:00	41.7
900257	2009-01-16 00:00:00	16.09
900273	2009-01-16 00:00:00	207.84
900313	2009-01-16 00:00:00	31.45
900329	2009-01-16 00:00:00	203.98
900358	2009-01-16 00:00:00	5.82
900491	2009-01-16 00:00:00	4.62
900520	2009-01-16 00:00:00	29.95
900522	2009-01-16 00:00:00	32.38
900557	2009-01-16 00:00:00	43.52
900601	2009-01-16 00:00:00	15.44
900608	2009-01-16 00:00:00	92.68
900663	2009-01-16 00:00:00	78.95
900668	2009-01-16 00:00:00	163.02
900674	2009-01-16 00:00:00	49.28
900697	2009-01-16 00:00:00	126.99
900698	2009-01-16 00:00:00	70.07
900733	2009-01-16 00:00:00	35.83
900751	2009-01-16 00:00:00	2.84
900756	2009-01-16 00:00:00	60.89
900825	2009-01-16 00:00:00	24.86
900875	2009-01-16 00:00:00	7.3
900971	2009-01-16 00:00:00	16.98
900972	2009-01-16 00:00:00	18.71
900974	2009-01-16 00:00:00	1.9
900986	2009-01-16 00:00:00	96.52
900987	2009-01-16 00:00:00	352.19
001001	2009-01-19 00:00:00	3.58
001026	2009-01-19 00:00:00	1.88
001028	2009-01-19 00:00:00	19.99
001070	2009-01-19 00:00:00	12.35
001107	2009-01-19 00:00:00	3.71
001134	2009-01-19 00:00:00	13.6
001137	2009-01-19 00:00:00	46.92
001147	2009-01-19 00:00:00	19.37
001206	2009-01-19 00:00:00	9.54
001213	2009-01-19 00:00:00	31.07
001228	2009-01-19 00:00:00	8.6
001236	2009-01-19 00:00:00	90.47
001242	2009-01-19 00:00:00	18.67
001247	2009-01-19 00:00:00	28.21
001252	2009-01-19 00:00:00	17.66
001259	2009-01-19 00:00:00	30.35
001287	2009-01-19 00:00:00	238.83
001298	2009-01-19 00:00:00	8.61
001326	2009-01-19 00:00:00	92.97
001344	2009-01-19 00:00:00	28.51
120019	2009-01-19 00:00:00	2.09
120029	2009-01-19 00:00:00	32.02
120059	2009-01-19 00:00:00	55.4
120089	2009-01-19 00:00:00	53.93
120123	2009-01-19 00:00:00	16.84
120136	2009-01-19 00:00:00	54.94
120141	2009-01-19 00:00:00	26.16
120170	2009-01-19 00:00:00	191.54
120243	2009-01-19 00:00:00	15.72
120319	2009-01-19 00:00:00	1.96
120343	2009-01-19 00:00:00	20.73
120344	2009-01-19 00:00:00	246.15
120355	2009-01-19 00:00:00	30.6
120414	2009-01-19 00:00:00	173.54
120439	2009-01-19 00:00:00	224.87
120484	2009-01-19 00:00:00	9.65
120528	2009-01-19 00:00:00	44.34
120533	2009-01-19 00:00:00	273.51
120584	2009-01-19 00:00:00	21.14
120607	2009-01-19 00:00:00	50.08
120626	2009-01-19 00:00:00	23.4
120630	2009-01-19 00:00:00	29.54
120642	2009-01-19 00:00:00	23.99
120657	2009-01-19 00:00:00	31.18
120661	2009-01-19 00:00:00	33.68
120696	2009-01-19 00:00:00	24.2
120707	2009-01-19 00:00:00	38.67
120729	2009-01-19 00:00:00	33.16
120750	2009-01-19 00:00:00	18.07
120753	2009-01-19 00:00:00	27.39
120777	2009-01-19 00:00:00	17.29
120822	2009-01-19 00:00:00	33.72
120850	2009-01-19 00:00:00	7.72
120906	2009-01-19 00:00:00	65.3
120917	2009-01-19 00:00:00	16.31
120961	2009-01-19 00:00:00	43.97
120971	2009-01-19 00:00:00	73.92
129021	2009-01-19 00:00:00	216.07
129025	2009-01-19 00:00:00	16.41
129030	2009-01-19 00:00:00	15.04
