Datetime	Commodity	Volume
2009-06-10 18:28:20	20054	36
2009-06-10 18:31:40	20076	11
2009-06-10 18:35:00	20082	33
2009-06-10 18:38:20	20006	8
2009-06-10 18:48:20	20036	2
2009-06-10 18:55:00	20086	26
2009-06-10 18:58:20	20063	4
2009-06-10 19:05:00	20098	41
2009-06-10 19:08:20	20073	41
2009-06-10 19:15:00	20084	21
2009-06-10 19:21:40	20014	33
2009-06-10 19:35:00	20077	38
2009-06-10 19:38:20	20070	14
2009-06-10 19:41:40	20019	2
2009-06-10 19:45:00	20090	44
2009-06-10 19:58:20	20072	35
2009-06-10 20:01:40	20072	1
2009-06-10 20:08:20	20025	6
2009-06-10 20:21:40	20022	33
2009-06-10 20:25:00	20029	25
2009-06-10 20:28:20	20044	16
2009-06-10 20:31:40	20045	21
2009-06-10 20:38:20	20010	36
2009-06-10 20:41:40	20069	34
2009-06-10 20:45:00	20005	38
2009-06-10 20:48:20	20015	16
2009-06-10 20:51:40	20047	32
2009-06-10 20:55:00	20057	1
2009-06-10 20:58:20	20030	17
2009-06-10 21:01:40	20046	20
2009-06-10 21:05:00	20031	25
2009-06-10 21:15:00	20017	9
2009-06-10 21:25:00	20009	35
2009-06-10 21:28:20	20071	10
2009-06-11 08:01:40	20016	1
2009-06-11 08:05:00	20077	28
2009-06-11 08:08:20	20100	47
2009-06-11 08:11:40	20037	8
2009-06-11 08:18:20	20019	38
2009-06-11 08:31:40	20035	27
2009-06-11 08:35:00	20032	17
2009-06-11 08:45:00	20058	26
2009-06-11 08:51:40	20082	33
2009-06-11 08:58:20	20090	11
2009-06-11 09:01:40	20043	41
2009-06-11 09:05:00	20070	42
2009-06-11 09:11:40	20039	13
2009-06-11 09:21:40	20062	2
2009-06-11 09:28:20	20044	1
2009-06-11 09:31:40	20049	15
2009-06-11 09:41:40	20067	7
2009-06-11 09:45:00	20098	45
2009-06-11 09:55:00	20075	16
2009-06-11 10:05:00	20081	41
2009-06-11 10:11:40	20097	18
2009-06-11 10:15:00	20059	43
2009-06-11 10:18:20	20065	1
2009-06-11 10:21:40	20089	40
2009-06-11 10:28:20	20027	13
2009-06-11 10:48:20	20005	16
2009-06-11 10:51:40	20015	50
2009-06-11 10:58:20	20067	9
2009-06-11 11:01:40	20055	16
2009-06-11 11:05:00	20040	17
2009-06-11 11:08:20	20086	46
2009-06-11 11:11:40	20077	36
2009-06-11 11:18:20	20027	49
2009-06-11 11:21:40	20083	30
2009-06-11 11:25:00	20049	8
2009-06-11 11:28:20	20001	50
2009-06-11 11:31:40	20069	10
2009-06-11 11:35:00	20071	2
2009-06-11 11:38:20	20011	3
2009-06-11 11:41:40	20049	27
2009-06-11 11:45:00	20046	29
2009-06-11 11:48:20	20020	5
2009-06-11 11:55:00	20061	9
2009-06-11 11:58:20	20079	42
2009-06-11 12:01:40	20076	47
2009-06-11 12:08:20	20088	20
2009-06-11 12:11:40	20073	17
2009-06-11 12:15:00	20080	21
2009-06-11 12:21:40	20074	14
2009-06-11 12:28:20	20022	43
2009-06-11 12:35:00	20061	47
2009-06-11 12:38:20	20006	3
2009-06-11 12:41:40	20016	34
2009-06-11 12:45:00	20090	2
2009-06-11 12:48:20	20090	48
2009-06-11 12:55:00	20082	48
2009-06-11 12:58:20	20053	45
2009-06-11 13:01:40	20012	50
2009-06-11 13:05:00	20068	7
2009-06-11 13:18:20	20007	15
2009-06-11 13:25:00	20003	20
2009-06-11 13:35:00	20058	33
2009-06-11 13:41:40	20090	36
2009-06-11 13:45:00	20033	28
2009-06-11 13:48:20	20007	12
2009-06-11 13:51:40	20075	2
2009-06-11 13:55:00	20095	24
2009-06-11 13:58:20	20092	36
2009-06-11 14:01:40	20027	40
2009-06-11 14:08:20	20043	29
2009-06-11 14:18:20	20067	6
2009-06-11 14:21:40	20092	39
2009-06-11 14:25:00	20017	14
2009-06-11 14:28:20	20002	7
2009-06-11 14:31:40	20088	49
2009-06-11 14:35:00	20028	31
2009-06-11 14:38:20	20009	25
2009-06-11 14:41:40	20073	45
2009-06-11 14:45:00	20018	47
2009-06-11 14:48:20	20045	6
2009-06-11 14:51:40	20078	15
2009-06-11 14:55:00	20078	48
2009-06-11 14:58:20	20073	45
2009-06-11 15:05:00	20076	35
2009-06-11 15:08:20	20082	43
2009-06-11 15:11:40	20036	17
2009-06-11 15:15:00	20008	43
2009-06-11 15:18:20	20037	28
2009-06-11 15:21:40	20006	31
2009-06-11 15:25:00	20072	41
2009-06-11 15:28:20	20049	3
2009-06-11 15:35:00	20035	26
2009-06-11 15:38:20	20032	11
2009-06-11 15:41:40	20087	32
2009-06-11 15:45:00	20009	17
2009-06-11 15:48:20	20045	47
2009-06-11 15:58:20	20034	16
2009-06-11 16:01:40	20068	15
2009-06-11 16:05:00	20091	32
2009-06-11 16:08:20	20047	44
2009-06-11 16:11:40	20058	42
2009-06-11 16:25:00	20025	31
2009-06-11 16:28:20	20072	30
2009-06-11 16:31:40	20029	4
2009-06-11 16:35:00	20044	40
2009-06-11 16:38:20	20002	3
2009-06-11 16:41:40	20002	15
2009-06-11 16:45:00	20009	17
2009-06-11 16:48:20	20096	15
2009-06-11 16:55:00	20090	42
2009-06-11 16:58:20	20077	49
2009-06-11 17:01:40	20017	44
2009-06-11 17:08:20	20099	46
2009-06-11 17:11:40	20036	18
2009-06-11 17:15:00	20070	48
2009-06-11 17:18:20	20048	25
2009-06-11 17:28:20	20061	32
2009-06-11 17:35:00	20034	1
2009-06-11 17:45:00	20012	12
2009-06-11 17:48:20	20080	8
2009-06-11 17:51:40	20004	13
2009-06-11 18:05:00	20081	34
2009-06-11 18:08:20	20006	30
2009-06-11 18:11:40	20052	38
2009-06-11 18:15:00	20020	42
2009-06-11 18:18:20	20026	15
2009-06-11 18:21:40	20040	15
2009-06-11 18:25:00	20072	50
2009-06-11 18:28:20	20001	6
2009-06-11 18:35:00	20032	23
2009-06-11 18:38:20	20081	37
2009-06-11 18:41:40	20079	41
2009-06-11 19:01:40	20082	31
2009-06-11 19:11:40	20017	47
2009-06-11 19:15:00	20059	36
2009-06-11 19:18:20	20016	33
2009-06-11 19:25:00	20072	24
2009-06-11 19:28:20	20099	49
2009-06-11 19:31:40	20081	26
2009-06-11 19:35:00	20049	36
2009-06-11 19:38:20	20015	24
2009-06-11 19:45:00	20093	46
2009-06-11 19:48:20	20067	38
2009-06-11 19:55:00	20049	35
2009-06-11 19:58:20	20014	22
2009-06-11 20:01:40	20008	6
2009-06-11 20:05:00	20035	19
2009-06-11 20:08:20	20070	29
2009-06-11 20:15:00	20040	11
2009-06-11 20:18:20	20065	2
2009-06-11 20:21:40	20074	22
2009-06-11 20:25:00	20008	44
2009-06-11 20:41:40	20071	24
2009-06-11 20:45:00	20059	39
2009-06-11 20:48:20	20021	3
2009-06-11 20:51:40	20026	21
2009-06-11 21:05:00	20080	32
2009-06-11 21:08:20	20019	33
2009-06-11 21:15:00	20019	50
2009-06-11 21:18:20	20079	22
2009-06-11 21:25:00	20084	26
2009-06-11 21:28:20	20059	13
2009-06-12 08:08:20	20042	49
2009-06-12 08:11:40	20060	38
2009-06-12 08:15:00	20020	43
2009-06-12 08:21:40	20013	10
2009-06-12 08:28:20	20093	9
2009-06-12 08:31:40	20065	10
2009-06-12 08:35:00	20001	32
2009-06-12 08:38:20	20098	40
2009-06-12 08:41:40	20021	44
2009-06-12 08:45:00	20033	23
2009-06-12 08:51:40	20082	40
2009-06-12 08:55:00	20052	47
2009-06-12 08:58:20	20014	8
2009-06-12 09:05:00	20034	14
2009-06-12 09:11:40	20030	35
2009-06-12 09:15:00	20037	1
2009-06-12 09:25:00	20055	2
2009-06-12 09:28:20	20084	21
2009-06-12 09:31:40	20077	36
2009-06-12 09:38:20	20001	47
2009-06-12 09:41:40	20070	22
2009-06-12 09:45:00	20020	43
2009-06-12 09:58:20	20100	37
2009-06-12 10:05:00	20049	15
2009-06-12 10:08:20	20073	47
2009-06-12 10:11:40	20073	24
2009-06-12 10:18:20	20073	3
2009-06-12 10:21:40	20063	15
2009-06-12 10:25:00	20010	12
2009-06-12 10:45:00	20009	28
2009-06-12 10:48:20	20057	21
2009-06-12 10:51:40	20059	1
2009-06-12 11:01:40	20058	29
2009-06-12 11:08:20	20031	20
2009-06-12 11:11:40	20044	7
2009-06-12 11:15:00	20093	15
2009-06-12 11:28:20	20010	43
2009-06-12 11:31:40	20066	38
2009-06-12 11:38:20	20066	11
2009-06-12 11:41:40	20038	46
2009-06-12 11:45:00	20080	1
2009-06-12 11:48:20	20074	40
2009-06-12 11:58:20	20033	14
2009-06-12 12:05:00	20094	9
2009-06-12 12:08:20	20082	36
2009-06-12 12:11:40	20053	35
2009-06-12 12:15:00	20058	25
2009-06-12 12:18:20	20009	7
2009-06-12 12:21:40	20087	42
2009-06-12 12:25:00	20037	14
2009-06-12 12:28:20	20091	42
2009-06-12 12:35:00	20031	35
2009-06-12 12:38:20	20059	6
2009-06-12 12:41:40	20092	19
2009-06-12 12:45:00	20069	29
2009-06-12 12:48:20	20094	30
2009-06-12 12:55:00	20005	33
2009-06-12 12:58:20	20076	26
2009-06-12 13:08:20	20041	26
2009-06-12 13:15:00	20033	6
2009-06-12 13:21:40	20021	35
2009-06-12 13:25:00	20013	16
2009-06-12 13:28:20	20039	27
2009-06-12 13:31:40	20072	39
2009-06-12 13:38:20	20095	23
2009-06-12 13:41:40	20082	27
2009-06-12 13:48:20	20007	31
2009-06-12 13:55:00	20020	14
2009-06-12 13:58:20	20006	46
2009-06-12 14:01:40	20047	4
2009-06-12 14:05:00	20092	2
2009-06-12 14:11:40	20091	49
2009-06-12 14:15:00	20031	14
2009-06-12 14:25:00	20059	43
2009-06-12 14:28:20	20072	36
2009-06-12 14:38:20	20008	49
2009-06-12 14:41:40	20053	47
2009-06-12 14:48:20	20010	30
2009-06-12 14:55:00	20075	41
2009-06-12 14:58:20	20079	5
2009-06-12 15:01:40	20024	28
2009-06-12 15:08:20	20026	48
2009-06-12 15:11:40	20006	4
2009-06-12 15:21:40	20042	15
2009-06-12 15:25:00	20028	25
2009-06-12 15:28:20	20026	26
2009-06-12 15:31:40	20093	18
2009-06-12 15:35:00	20015	37
2009-06-12 15:38:20	20061	33
2009-06-12 15:41:40	20078	31
2009-06-12 15:45:00	20015	31
2009-06-12 15:48:20	20010	25
2009-06-12 15:51:40	20093	22
2009-06-12 15:55:00	20042	46
2009-06-12 16:01:40	20083	6
2009-06-12 16:05:00	20093	41
2009-06-12 16:08:20	20011	20
2009-06-12 16:11:40	20066	17
2009-06-12 16:15:00	20064	32
2009-06-12 16:21:40	20085	36
2009-06-12 16:25:00	20047	2
2009-06-12 16:31:40	20085	22
2009-06-12 16:38:20	20096	48
2009-06-12 16:45:00	20054	26
2009-06-12 16:48:20	20028	25
2009-06-12 16:51:40	20040	49
2009-06-12 16:58:20	20021	48
2009-06-12 17:01:40	20041	10
2009-06-12 17:05:00	20016	3
2009-06-12 17:08:20	20007	32
2009-06-12 17:11:40	20022	5
2009-06-12 17:15:00	20007	47
2009-06-12 17:18:20	20023	5
2009-06-12 17:21:40	20014	14
2009-06-12 17:25:00	20074	48
2009-06-12 17:35:00	20005	17
2009-06-12 17:38:20	20015	30
2009-06-12 17:41:40	20076	31
2009-06-12 17:45:00	20007	16
2009-06-12 17:48:20	20014	41
2009-06-12 17:51:40	20041	17
2009-06-12 17:55:00	20091	30
2009-06-12 18:05:00	20070	46
2009-06-12 18:11:40	20083	19
2009-06-12 18:15:00	20054	29
2009-06-12 18:18:20	20054	11
2009-06-12 18:21:40	20027	35
2009-06-12 18:25:00	20074	1
2009-06-12 18:28:20	20004	36
2009-06-12 18:35:00	20006	27
2009-06-12 18:38:20	20028	4
2009-06-12 18:41:40	20012	42
2009-06-12 18:45:00	20026	10
2009-06-12 18:48:20	20014	5
2009-06-12 18:51:40	20049	28
2009-06-12 18:55:00	20060	13
2009-06-12 18:58:20	20054	38
2009-06-12 19:05:00	20038	43
2009-06-12 19:15:00	20070	37
2009-06-12 19:18:20	20098	25
2009-06-12 19:25:00	20024	42
2009-06-12 19:38:20	20056	31
2009-06-12 19:45:00	20051	48
2009-06-12 19:48:20	20062	21
2009-06-12 19:55:00	20063	22
2009-06-12 20:01:40	20032	14
2009-06-12 20:08:20	20075	15
2009-06-12 20:15:00	20054	5
2009-06-12 20:21:40	20056	31
2009-06-12 20:31:40	20081	7
2009-06-12 20:35:00	20052	36
2009-06-12 20:38:20	20093	21
2009-06-12 20:41:40	20074	37
2009-06-12 20:55:00	20049	35
2009-06-12 20:58:20	20072	10
2009-06-12 21:01:40	20013	42
2009-06-12 21:08:20	20051	46
2009-06-12 21:11:40	20029	3
2009-06-12 21:18:20	20070	7
2009-06-12 21:21:40	20093	40
2009-06-12 21:25:00	20018	37
2009-06-12 21:28:20	20062	45
2009-06-13 08:08:20	20012	23
2009-06-13 08:11:40	20025	21
2009-06-13 08:15:00	20022	49
2009-06-13 08:18:20	20080	11
2009-06-13 08:21:40	20077	13
2009-06-13 08:25:00	20043	49
2009-06-13 08:28:20	20031	20
2009-06-13 08:31:40	20046	32
2009-06-13 08:38:20	20048	14
2009-06-13 08:41:40	20075	43
2009-06-13 08:51:40	20081	49
2009-06-13 08:55:00	20027	13
2009-06-13 08:58:20	20095	10
2009-06-13 09:01:40	20084	26
2009-06-13 09:05:00	20040	29
2009-06-13 09:15:00	20095	40
2009-06-13 09:18:20	20038	7
2009-06-13 09:21:40	20038	10
2009-06-13 09:35:00	20098	39
2009-06-13 09:41:40	20092	32
2009-06-13 09:48:20	20062	16
2009-06-13 09:51:40	20040	18
2009-06-13 09:55:00	20047	46
2009-06-13 10:05:00	20020	29
2009-06-13 10:11:40	20006	48
2009-06-13 10:18:20	20094	32
2009-06-13 10:25:00	20026	15
2009-06-13 10:28:20	20034	41
2009-06-13 10:31:40	20054	25
2009-06-13 10:35:00	20094	48
2009-06-13 10:38:20	20018	7
2009-06-13 10:48:20	20036	22
2009-06-13 10:51:40	20007	38
2009-06-13 10:55:00	20073	15
2009-06-13 11:01:40	20044	33
2009-06-13 11:08:20	20022	12
2009-06-13 11:11:40	20004	49
2009-06-13 11:15:00	20023	38
2009-06-13 11:18:20	20091	37
2009-06-13 11:21:40	20018	34
2009-06-13 11:25:00	20026	25
2009-06-13 11:31:40	20096	26
2009-06-13 11:35:00	20049	29
2009-06-13 11:38:20	20001	23
2009-06-13 11:41:40	20095	32
2009-06-13 11:48:20	20048	20
2009-06-13 11:51:40	20066	26
2009-06-13 11:55:00	20098	44
2009-06-13 12:01:40	20066	6
2009-06-13 12:11:40	20056	11
2009-06-13 12:18:20	20043	6
2009-06-13 12:21:40	20014	3
2009-06-13 12:25:00	20053	40
2009-06-13 12:28:20	20060	17
2009-06-13 12:31:40	20008	30
2009-06-13 12:35:00	20026	32
2009-06-13 12:38:20	20063	2
2009-06-13 12:41:40	20085	42
2009-06-13 12:48:20	20070	1
2009-06-13 12:51:40	20034	25
2009-06-13 12:58:20	20002	28
2009-06-13 13:01:40	20051	15
2009-06-13 13:05:00	20024	8
2009-06-13 13:08:20	20076	28
2009-06-13 13:11:40	20095	34
2009-06-13 13:15:00	20074	16
2009-06-13 13:18:20	20052	9
2009-06-13 13:21:40	20039	4
2009-06-13 13:31:40	20031	27
2009-06-13 13:35:00	20019	47
2009-06-13 13:41:40	20067	35
2009-06-13 13:45:00	20015	20
2009-06-13 13:51:40	20019	19
2009-06-13 14:05:00	20066	37
2009-06-13 14:15:00	20066	32
2009-06-13 14:21:40	20098	30
2009-06-13 14:25:00	20021	13
2009-06-13 14:28:20	20081	21
2009-06-13 14:31:40	20008	5
2009-06-13 14:35:00	20011	14
2009-06-13 14:38:20	20095	25
2009-06-13 14:41:40	20011	43
2009-06-13 14:45:00	20025	45
2009-06-13 14:48:20	20011	12
2009-06-13 14:51:40	20074	47
2009-06-13 15:08:20	20060	10
2009-06-13 15:15:00	20032	3
2009-06-13 15:25:00	20015	16
2009-06-13 15:28:20	20045	42
2009-06-13 15:31:40	20094	18
2009-06-13 15:38:20	20100	35
2009-06-13 15:45:00	20044	2
2009-06-13 15:48:20	20018	41
2009-06-13 15:51:40	20086	42
2009-06-13 15:58:20	20002	26
2009-06-13 16:01:40	20071	13
2009-06-13 16:05:00	20097	12
2009-06-13 16:11:40	20014	6
2009-06-13 16:18:20	20046	48
2009-06-13 16:21:40	20029	36
2009-06-13 16:25:00	20099	49
2009-06-13 16:28:20	20056	40
2009-06-13 16:31:40	20055	6
2009-06-13 16:35:00	20009	22
2009-06-13 16:41:40	20063	26
2009-06-13 16:45:00	20051	3
2009-06-13 16:48:20	20069	22
2009-06-13 16:55:00	20059	2
2009-06-13 16:58:20	20058	35
2009-06-13 17:01:40	20022	22
2009-06-13 17:08:20	20060	31
2009-06-13 17:15:00	20061	37
2009-06-13 17:25:00	20100	28
2009-06-13 17:28:20	20075	35
2009-06-13 17:31:40	20096	22
2009-06-13 17:48:20	20042	22
2009-06-13 17:51:40	20096	11
2009-06-13 17:55:00	20033	50
2009-06-13 17:58:20	20001	19
2009-06-13 18:01:40	20059	3
2009-06-13 18:11:40	20011	38
2009-06-13 18:18:20	20046	7
2009-06-13 18:28:20	20085	8
2009-06-13 18:31:40	20051	19
2009-06-13 18:38:20	20012	11
2009-06-13 18:45:00	20004	30
2009-06-13 18:48:20	20040	33
2009-06-13 18:51:40	20058	30
2009-06-13 19:01:40	20027	32
2009-06-13 19:05:00	20050	31
2009-06-13 19:08:20	20041	5
2009-06-13 19:11:40	20039	39
2009-06-13 19:15:00	20045	25
2009-06-13 19:25:00	20042	23
2009-06-13 19:28:20	20088	7
2009-06-13 19:31:40	20047	31
2009-06-13 19:35:00	20023	42
2009-06-13 19:48:20	20038	30
2009-06-13 19:58:20	20073	17
2009-06-13 20:01:40	20046	15
2009-06-13 20:05:00	20081	22
2009-06-13 20:08:20	20093	1
2009-06-13 20:15:00	20064	10
2009-06-13 20:18:20	20072	14
2009-06-13 20:28:20	20019	7
2009-06-13 20:31:40	20091	22
2009-06-13 20:38:20	20048	30
2009-06-13 20:58:20	20067	31
2009-06-13 21:01:40	20061	38
2009-06-13 21:05:00	20053	13
2009-06-13 21:08:20	20061	18
2009-06-13 21:18:20	20054	35
2009-06-13 21:25:00	20021	50
2009-06-13 21:28:20	20089	18
2009-06-14 08:01:40	20099	12
2009-06-14 08:05:00	20021	32
2009-06-14 08:08:20	20058	1
2009-06-14 08:11:40	20097	47
2009-06-14 08:15:00	20099	35
2009-06-14 08:18:20	20027	4
2009-06-14 08:21:40	20040	6
2009-06-14 08:25:00	20012	17
2009-06-14 08:28:20	20022	9
2009-06-14 08:31:40	20070	31
2009-06-14 08:35:00	20057	14
2009-06-14 08:41:40	20071	8
2009-06-14 08:48:20	20086	30
2009-06-14 08:55:00	20053	16
2009-06-14 09:01:40	20045	26
2009-06-14 09:05:00	20038	22
2009-06-14 09:08:20	20023	28
2009-06-14 09:15:00	20051	11
2009-06-14 09:21:40	20001	32
2009-06-14 09:35:00	20005	30
2009-06-14 09:38:20	20064	17
2009-06-14 09:41:40	20073	24
2009-06-14 09:48:20	20013	26
2009-06-14 10:01:40	20077	12
2009-06-14 10:11:40	20070	27
2009-06-14 10:15:00	20053	33
2009-06-14 10:18:20	20040	49
2009-06-14 10:21:40	20084	12
2009-06-14 10:31:40	20070	8
2009-06-14 10:35:00	20030	32
2009-06-14 10:41:40	20096	16
2009-06-14 10:51:40	20100	38
2009-06-14 11:01:40	20097	25
2009-06-14 11:05:00	20044	23
2009-06-14 11:08:20	20045	40
2009-06-14 11:21:40	20067	4
2009-06-14 11:25:00	20021	46
2009-06-14 11:31:40	20087	32
2009-06-14 11:35:00	20008	34
2009-06-14 11:48:20	20093	47
2009-06-14 11:51:40	20076	36
2009-06-14 11:55:00	20025	11
2009-06-14 11:58:20	20029	28
2009-06-14 12:01:40	20008	11
2009-06-14 12:05:00	20033	32
2009-06-14 12:08:20	20012	32
2009-06-14 12:15:00	20092	41
2009-06-14 12:18:20	20053	4
2009-06-14 12:21:40	20097	21
2009-06-14 12:28:20	20021	46
2009-06-14 12:35:00	20060	45
2009-06-14 12:38:20	20058	46
2009-06-14 12:45:00	20100	35
2009-06-14 12:48:20	20015	4
2009-06-14 12:51:40	20030	46
2009-06-14 13:05:00	20097	29
2009-06-14 13:08:20	20070	37
2009-06-14 13:15:00	20081	25
2009-06-14 13:18:20	20083	14
2009-06-14 13:31:40	20053	12
2009-06-14 13:35:00	20044	13
2009-06-14 13:41:40	20067	45
2009-06-14 13:45:00	20083	45
2009-06-14 13:51:40	20057	14
2009-06-14 13:55:00	20006	25
2009-06-14 13:58:20	20025	35
2009-06-14 14:01:40	20020	47
2009-06-14 14:05:00	20016	23
2009-06-14 14:15:00	20043	13
2009-06-14 14:18:20	20071	37
2009-06-14 14:21:40	20026	7
2009-06-14 14:31:40	20035	10
2009-06-14 14:38:20	20072	49
2009-06-14 14:41:40	20096	39
2009-06-14 14:45:00	20091	48
2009-06-14 14:48:20	20009	36
2009-06-14 14:51:40	20076	35
2009-06-14 14:55:00	20093	3
2009-06-14 14:58:20	20070	21
2009-06-14 15:01:40	20033	12
2009-06-14 15:08:20	20041	18
2009-06-14 15:11:40	20087	4
2009-06-14 15:18:20	20052	6
2009-06-14 15:21:40	20052	38
2009-06-14 15:25:00	20097	25
2009-06-14 15:28:20	20083	11
2009-06-14 15:38:20	20030	43
2009-06-14 15:41:40	20069	47
2009-06-14 15:51:40	20099	25
2009-06-14 16:08:20	20069	39
2009-06-14 16:11:40	20100	2
2009-06-14 16:15:00	20056	50
2009-06-14 16:18:20	20092	2
2009-06-14 16:21:40	20030	50
2009-06-14 16:25:00	20076	23
2009-06-14 16:28:20	20054	48
2009-06-14 16:38:20	20062	11
2009-06-14 16:41:40	20079	21
2009-06-14 16:45:00	20093	16
2009-06-14 16:48:20	20047	19
2009-06-14 16:58:20	20057	28
2009-06-14 17:01:40	20097	16
2009-06-14 17:05:00	20036	36
2009-06-14 17:08:20	20058	26
2009-06-14 17:11:40	20033	47
2009-06-14 17:21:40	20027	35
2009-06-14 17:25:00	20033	34
2009-06-14 17:28:20	20092	32
2009-06-14 17:31:40	20058	50
2009-06-14 17:38:20	20098	10
2009-06-14 17:41:40	20077	36
2009-06-14 17:45:00	20022	33
2009-06-14 17:48:20	20076	42
2009-06-14 17:51:40	20046	48
2009-06-14 17:55:00	20074	11
2009-06-14 18:05:00	20009	31
2009-06-14 18:08:20	20023	38
2009-06-14 18:11:40	20057	49
2009-06-14 18:15:00	20039	22
2009-06-14 18:21:40	20076	26
2009-06-14 18:25:00	20037	22
2009-06-14 18:28:20	20070	2
2009-06-14 18:31:40	20083	39
2009-06-14 18:35:00	20002	32
2009-06-14 18:38:20	20008	1
2009-06-14 18:45:00	20098	40
2009-06-14 18:48:20	20052	25
2009-06-14 18:51:40	20093	12
2009-06-14 18:55:00	20065	32
2009-06-14 18:58:20	20058	39
2009-06-14 19:01:40	20028	14
2009-06-14 19:05:00	20053	7
2009-06-14 19:08:20	20090	39
2009-06-14 19:11:40	20024	16
2009-06-14 19:18:20	20096	3
2009-06-14 19:21:40	20050	3
2009-06-14 19:25:00	20098	3
2009-06-14 19:28:20	20036	41
2009-06-14 19:41:40	20028	13
2009-06-14 19:45:00	20057	14
2009-06-14 19:48:20	20046	30
2009-06-14 19:51:40	20032	37
2009-06-14 19:55:00	20056	10
2009-06-14 20:05:00	20029	50
2009-06-14 20:11:40	20039	5
2009-06-14 20:21:40	20093	8
2009-06-14 20:31:40	20018	14
2009-06-14 20:35:00	20011	39
2009-06-14 20:38:20	20052	4
2009-06-14 20:41:40	20006	49
2009-06-14 20:45:00	20012	21
2009-06-14 20:48:20	20020	30
2009-06-14 20:58:20	20093	7
2009-06-14 21:11:40	20093	47
2009-06-14 21:15:00	20081	32
2009-06-14 21:18:20	20035	46
2009-06-14 21:21:40	20066	45
2009-06-14 21:25:00	20055	8
2009-06-15 08:05:00	20023	38
2009-06-15 08:11:40	20073	33
2009-06-15 08:15:00	20011	20
2009-06-15 08:21:40	20040	2
2009-06-15 08:25:00	20096	45
2009-06-15 08:28:20	20064	27
2009-06-15 08:31:40	20039	34
2009-06-15 08:35:00	20023	33
2009-06-15 08:38:20	20054	43
2009-06-15 08:41:40	20035	16
2009-06-15 08:45:00	20077	5
2009-06-15 08:48:20	20057	43
2009-06-15 08:51:40	20052	38
2009-06-15 08:55:00	20061	15
2009-06-15 08:58:20	20100	24
2009-06-15 09:05:00	20046	24
2009-06-15 09:08:20	20089	33
2009-06-15 09:15:00	20054	33
2009-06-15 09:18:20	20007	11
2009-06-15 09:21:40	20028	43
2009-06-15 09:25:00	20080	35
2009-06-15 09:31:40	20002	48
2009-06-15 09:35:00	20076	1
2009-06-15 09:41:40	20088	4
2009-06-15 09:45:00	20089	10
2009-06-15 10:01:40	20062	47
2009-06-15 10:05:00	20100	25
2009-06-15 10:08:20	20037	22
2009-06-15 10:18:20	20047	46
2009-06-15 10:21:40	20083	46
2009-06-15 10:25:00	20087	23
2009-06-15 10:35:00	20009	33
2009-06-15 10:38:20	20043	46
2009-06-15 10:45:00	20014	25
2009-06-15 10:48:20	20089	2
2009-06-15 10:51:40	20084	24
2009-06-15 10:58:20	20068	11
2009-06-15 11:01:40	20003	33
2009-06-15 11:05:00	20069	8
2009-06-15 11:11:40	20025	46
2009-06-15 11:15:00	20049	1
2009-06-15 11:18:20	20025	46
2009-06-15 11:31:40	20048	13
2009-06-15 11:35:00	20096	8
2009-06-15 11:38:20	20086	3
2009-06-15 11:41:40	20065	34
2009-06-15 11:51:40	20094	5
2009-06-15 11:55:00	20001	25
2009-06-15 11:58:20	20053	33
2009-06-15 12:05:00	20007	18
2009-06-15 12:08:20	20008	29
2009-06-15 12:11:40	20062	24
2009-06-15 12:15:00	20047	5
2009-06-15 12:18:20	20011	17
2009-06-15 12:25:00	20098	12
2009-06-15 12:31:40	20010	5
2009-06-15 12:38:20	20010	7
2009-06-15 12:41:40	20048	25
2009-06-15 12:45:00	20043	19
2009-06-15 12:48:20	20006	43
2009-06-15 12:51:40	20039	40
2009-06-15 13:01:40	20047	37
2009-06-15 13:05:00	20010	45
2009-06-15 13:08:20	20015	23
2009-06-15 13:11:40	20085	20
2009-06-15 13:18:20	20083	3
2009-06-15 13:21:40	20028	26
2009-06-15 13:28:20	20042	33
2009-06-15 13:41:40	20077	4
2009-06-15 13:45:00	20016	4
2009-06-15 13:51:40	20072	22
2009-06-15 13:55:00	20066	28
2009-06-15 13:58:20	20076	27
2009-06-15 14:11:40	20090	16
2009-06-15 14:18:20	20029	5
2009-06-15 14:21:40	20082	45
2009-06-15 14:35:00	20067	50
2009-06-15 14:38:20	20083	19
2009-06-15 14:45:00	20015	50
2009-06-15 14:48:20	20001	48
2009-06-15 14:51:40	20076	30
2009-06-15 14:55:00	20086	50
2009-06-15 14:58:20	20098	18
2009-06-15 15:05:00	20023	13
2009-06-15 15:08:20	20009	29
2009-06-15 15:21:40	20002	14
2009-06-15 15:25:00	20003	29
2009-06-15 15:35:00	20070	47
2009-06-15 15:38:20	20037	25
2009-06-15 15:45:00	20051	43
2009-06-15 15:48:20	20042	28
2009-06-15 15:55:00	20082	9
2009-06-15 15:58:20	20073	8
2009-06-15 16:01:40	20008	26
2009-06-15 16:05:00	20090	38
2009-06-15 16:11:40	20018	16
2009-06-15 16:15:00	20067	41
2009-06-15 16:18:20	20049	27
2009-06-15 16:21:40	20011	30
2009-06-15 16:31:40	20095	22
2009-06-15 16:41:40	20092	17
2009-06-15 16:55:00	20019	5
2009-06-15 16:58:20	20059	6
2009-06-15 17:01:40	20098	50
2009-06-15 17:05:00	20056	14
2009-06-15 17:08:20	20071	49
2009-06-15 17:11:40	20019	37
