Date	Customer	Amount
2009-04-13 00:00:00	10002	370
2009-04-13 00:00:00	10014	330
2009-04-13 00:00:00	10031	300
2009-04-13 00:00:00	10082	120
2009-04-13 00:00:00	10103	50
2009-04-13 00:00:00	10144	60
2009-04-13 00:00:00	10177	260
2009-04-13 00:00:00	10193	240
2009-04-14 00:00:00	10010	400
2009-04-14 00:00:00	10022	30
2009-04-14 00:00:00	10067	30
2009-04-14 00:00:00	10130	340
2009-04-14 00:00:00	10190	200
2009-04-15 00:00:00	10005	160
2009-04-15 00:00:00	10012	300
2009-04-15 00:00:00	10054	180
2009-04-15 00:00:00	10070	140
2009-04-15 00:00:00	10147	300
2009-04-15 00:00:00	10185	250
2009-04-16 00:00:00	10009	330
2009-04-16 00:00:00	10060	180
2009-04-16 00:00:00	10117	60
2009-04-16 00:00:00	10183	210
2009-04-16 00:00:00	10189	80
2009-04-16 00:00:00	10197	90
2009-04-17 00:00:00	10017	110
2009-04-17 00:00:00	10063	150
2009-04-17 00:00:00	10092	50
2009-04-17 00:00:00	10093	190
2009-04-17 00:00:00	10145	340
2009-04-17 00:00:00	10184	200
2009-04-17 00:00:00	10198	210
2009-04-18 00:00:00	10023	260
2009-04-18 00:00:00	10029	150
2009-04-18 00:00:00	10125	20
2009-04-18 00:00:00	10129	190
2009-04-19 00:00:00	10001	80
2009-04-19 00:00:00	10021	20
2009-04-19 00:00:00	10050	370
2009-04-19 00:00:00	10090	110
2009-04-19 00:00:00	10131	380
2009-04-19 00:00:00	10133	380
2009-04-19 00:00:00	10152	50
2009-04-19 00:00:00	10158	390
2009-04-20 00:00:00	10007	160
2009-04-20 00:00:00	10024	290
2009-04-20 00:00:00	10079	160
2009-04-20 00:00:00	10086	230
2009-04-20 00:00:00	10091	360
2009-04-20 00:00:00	10136	240
2009-04-20 00:00:00	10138	400
2009-04-20 00:00:00	10149	240
2009-04-20 00:00:00	10164	390
2009-04-20 00:00:00	10166	70
2009-04-20 00:00:00	10171	10
2009-04-20 00:00:00	10174	170
2009-04-21 00:00:00	10046	20
2009-04-21 00:00:00	10088	220
2009-04-21 00:00:00	10122	90
2009-04-21 00:00:00	10134	120
2009-04-22 00:00:00	10016	350
2009-04-22 00:00:00	10052	140
2009-04-22 00:00:00	10074	10
2009-04-22 00:00:00	10119	180
2009-04-22 00:00:00	10148	270
2009-04-22 00:00:00	10154	240
2009-04-22 00:00:00	10162	280
2009-04-23 00:00:00	10076	280
2009-04-23 00:00:00	10100	330
2009-04-23 00:00:00	10102	210
2009-04-23 00:00:00	10115	170
2009-04-24 00:00:00	10038	120
2009-04-24 00:00:00	10047	10
2009-04-24 00:00:00	10061	220
2009-04-24 00:00:00	10080	30
2009-04-24 00:00:00	10094	230
2009-04-24 00:00:00	10143	20
2009-04-25 00:00:00	10013	280
2009-04-25 00:00:00	10015	40
2009-04-25 00:00:00	10057	290
2009-04-25 00:00:00	10101	150
2009-04-25 00:00:00	10155	50
2009-04-25 00:00:00	10169	320
2009-05-25 00:00:00	10182	100
2009-05-26 00:00:00	10027	400
2009-05-26 00:00:00	10067	200
2009-05-26 00:00:00	10077	80
2009-05-26 00:00:00	10094	70
2009-05-26 00:00:00	10102	350
2009-05-26 00:00:00	10152	230
2009-05-26 00:00:00	10155	100
2009-05-26 00:00:00	10160	360
2009-05-26 00:00:00	10188	110
2009-05-26 00:00:00	10194	130
2009-05-27 00:00:00	10106	390
2009-05-27 00:00:00	10125	150
2009-05-27 00:00:00	10150	30
2009-05-28 00:00:00	10022	150
2009-05-28 00:00:00	10082	100
2009-05-28 00:00:00	10084	350
2009-05-28 00:00:00	10116	350
2009-05-28 00:00:00	10147	140
2009-05-28 00:00:00	10164	390
2009-05-28 00:00:00	10181	360
2009-05-28 00:00:00	10189	280
2009-05-28 00:00:00	10196	200
2009-05-29 00:00:00	10055	300
2009-05-29 00:00:00	10091	380
2009-05-29 00:00:00	10107	340
2009-05-29 00:00:00	10143	10
2009-05-29 00:00:00	10162	380
2009-05-29 00:00:00	10171	260
2009-05-30 00:00:00	10009	70
2009-05-30 00:00:00	10198	340
2009-05-31 00:00:00	10019	360
2009-05-31 00:00:00	10069	190
2009-05-31 00:00:00	10079	20
2009-05-31 00:00:00	10148	20
2009-06-01 00:00:00	10023	240
2009-06-01 00:00:00	10129	30
2009-06-01 00:00:00	10165	20
2009-06-02 00:00:00	10002	270
2009-06-02 00:00:00	10011	50
2009-06-02 00:00:00	10029	220
2009-06-02 00:00:00	10051	400
2009-06-02 00:00:00	10172	80
2009-06-02 00:00:00	10175	160
2009-06-03 00:00:00	10000	250
2009-06-03 00:00:00	10004	70
2009-06-03 00:00:00	10009	220
2009-06-03 00:00:00	10014	320
2009-06-03 00:00:00	10035	380
2009-06-03 00:00:00	10125	120
2009-06-03 00:00:00	10143	260
2009-06-04 00:00:00	10003	10
2009-06-04 00:00:00	10016	150
2009-06-04 00:00:00	10028	350
2009-06-04 00:00:00	10064	290
2009-06-04 00:00:00	10133	130
2009-06-04 00:00:00	10134	120
2009-06-04 00:00:00	10170	230
2009-06-04 00:00:00	10179	300
2009-06-05 00:00:00	10050	160
2009-06-05 00:00:00	10091	130
2009-06-05 00:00:00	10147	80
2009-06-05 00:00:00	10149	190
2009-06-05 00:00:00	10152	160
2009-06-06 00:00:00	10104	330
2009-06-06 00:00:00	10124	360
2009-06-06 00:00:00	10193	310
2009-06-07 00:00:00	10027	190
2009-06-07 00:00:00	10047	300
2009-06-07 00:00:00	10103	210
2009-06-07 00:00:00	10109	350
2009-06-07 00:00:00	10136	220
2009-06-08 00:00:00	10089	150
2009-06-08 00:00:00	10100	60
2009-06-08 00:00:00	10111	160
2009-06-08 00:00:00	10115	380
2009-06-08 00:00:00	10127	390
2009-06-08 00:00:00	10150	30
2009-06-09 00:00:00	10020	210
2009-06-09 00:00:00	10062	380
2009-06-09 00:00:00	10071	270
2009-06-09 00:00:00	10076	370
2009-06-09 00:00:00	10110	60
2009-06-09 00:00:00	10128	390
2009-06-09 00:00:00	10148	140
2009-06-09 00:00:00	10164	20
2009-06-09 00:00:00	10174	60
2009-06-09 00:00:00	10198	170
2009-06-09 00:00:00	10200	190
2009-06-10 00:00:00	10013	80
2009-06-10 00:00:00	10053	370
2009-06-10 00:00:00	10057	270
2009-06-10 00:00:00	10063	290
2009-06-10 00:00:00	10068	90
2009-06-10 00:00:00	10070	360
2009-06-10 00:00:00	10085	260
2009-06-10 00:00:00	10094	350
2009-06-10 00:00:00	10151	30
2009-06-10 00:00:00	10183	350
2009-06-10 00:00:00	10194	80
2009-06-11 00:00:00	10008	340
2009-06-11 00:00:00	10054	210
2009-06-11 00:00:00	10060	400
2009-06-11 00:00:00	10065	290
2009-06-11 00:00:00	10066	340
2009-06-11 00:00:00	10138	320
2009-06-11 00:00:00	10154	70
2009-06-11 00:00:00	10156	30
2009-06-11 00:00:00	10158	90
2009-06-11 00:00:00	10176	130
2009-06-11 00:00:00	10195	40
2009-06-12 00:00:00	10005	10
2009-06-12 00:00:00	10142	150
2009-06-12 00:00:00	10157	180
2009-06-12 00:00:00	10163	250
2009-06-13 00:00:00	10006	260
2009-06-13 00:00:00	10015	400
2009-06-13 00:00:00	10056	130
2009-06-13 00:00:00	10069	140
2009-06-13 00:00:00	10074	60
2009-06-13 00:00:00	10093	190
2009-06-13 00:00:00	10095	40
2009-06-13 00:00:00	10141	120
2009-06-13 00:00:00	10166	350
2009-06-14 00:00:00	10010	30
2009-06-14 00:00:00	10042	40
2009-06-14 00:00:00	10045	190
2009-06-14 00:00:00	10087	370
2009-06-14 00:00:00	10105	130
2009-06-14 00:00:00	10145	120
2009-06-14 00:00:00	10161	70
2009-06-14 00:00:00	10169	370
2009-06-14 00:00:00	10180	370
2009-06-15 00:00:00	10043	180
2009-06-15 00:00:00	10086	40
2009-06-15 00:00:00	10096	20
2009-06-15 00:00:00	10130	90
2009-06-15 00:00:00	10137	390
2009-06-15 00:00:00	10144	380
2009-06-15 00:00:00	10153	290
2009-06-15 00:00:00	10187	200
2009-06-15 00:00:00	10190	240
2009-06-16 00:00:00	10037	400
2009-06-16 00:00:00	10073	360
2009-06-16 00:00:00	10199	50
2009-06-17 00:00:00	10030	100
2009-06-17 00:00:00	10041	350
2009-06-17 00:00:00	10092	120
2009-06-17 00:00:00	10113	210
2009-06-17 00:00:00	10167	380
2009-06-17 00:00:00	10185	180
2009-06-17 00:00:00	10189	390
2009-06-18 00:00:00	10032	360
2009-06-18 00:00:00	10098	130
2009-06-18 00:00:00	10101	320
2009-06-18 00:00:00	10192	50
2009-06-19 00:00:00	10001	210
2009-06-19 00:00:00	10026	40
2009-06-19 00:00:00	10039	180
2009-06-19 00:00:00	10040	220
2009-06-19 00:00:00	10119	200
2009-06-19 00:00:00	10171	400
2009-06-20 00:00:00	10021	310
2009-06-20 00:00:00	10022	250
2009-06-20 00:00:00	10031	80
2009-06-20 00:00:00	10046	210
2009-06-20 00:00:00	10079	80
2009-06-20 00:00:00	10090	360
2009-06-20 00:00:00	10131	270
2009-06-20 00:00:00	10132	190
2009-06-20 00:00:00	10160	330
2009-06-20 00:00:00	10162	290
2009-06-20 00:00:00	10173	170
2009-06-21 00:00:00	10048	330
2009-06-21 00:00:00	10055	100
2009-06-21 00:00:00	10075	160
2009-06-21 00:00:00	10082	300
2009-06-21 00:00:00	10099	230
2009-06-21 00:00:00	10122	240
2009-06-21 00:00:00	10135	150
2009-06-22 00:00:00	10018	260
2009-06-22 00:00:00	10038	170
2009-06-22 00:00:00	10044	30
2009-06-22 00:00:00	10072	290
2009-06-22 00:00:00	10102	50
2009-06-22 00:00:00	10106	20
2009-06-22 00:00:00	10108	290
2009-06-22 00:00:00	10168	290
2009-06-22 00:00:00	10178	360
2009-06-22 00:00:00	10182	110
2009-06-22 00:00:00	10196	380
2009-06-23 00:00:00	10007	200
2009-06-23 00:00:00	10019	280
2009-06-23 00:00:00	10036	20
2009-07-23 00:00:00	10101	30
2009-07-23 00:00:00	10134	240
2009-07-23 00:00:00	10158	30
2009-07-24 00:00:00	10013	370
2009-07-24 00:00:00	10144	140
2009-07-24 00:00:00	10162	10
2009-07-24 00:00:00	10184	40
2009-07-24 00:00:00	10196	320
2009-07-25 00:00:00	10003	40
2009-07-25 00:00:00	10019	120
2009-07-25 00:00:00	10024	100
2009-07-25 00:00:00	10099	350
2009-07-25 00:00:00	10133	110
2009-07-25 00:00:00	10177	210
2009-07-26 00:00:00	10027	280
2009-07-26 00:00:00	10112	20
2009-07-26 00:00:00	10118	380
2009-07-26 00:00:00	10145	290
2009-07-26 00:00:00	10173	70
2009-07-27 00:00:00	10001	250
2009-07-27 00:00:00	10034	330
2009-07-27 00:00:00	10045	50
2009-07-27 00:00:00	10121	200
2009-07-27 00:00:00	10186	230
2009-07-28 00:00:00	10031	80
2009-07-28 00:00:00	10095	60
2009-07-28 00:00:00	10111	340
2009-07-28 00:00:00	10156	70
2009-07-28 00:00:00	10161	250
2009-07-28 00:00:00	10169	330
2009-07-29 00:00:00	10014	40
2009-07-29 00:00:00	10021	10
2009-07-29 00:00:00	10025	140
2009-07-29 00:00:00	10035	380
2009-07-29 00:00:00	10108	280
2009-07-29 00:00:00	10110	210
2009-07-29 00:00:00	10117	230
2009-07-29 00:00:00	10125	30
2009-07-29 00:00:00	10126	180
2009-07-29 00:00:00	10194	140
2009-07-30 00:00:00	10000	190
2009-07-30 00:00:00	10093	400
2009-07-30 00:00:00	10129	330
2009-07-30 00:00:00	10165	250
2009-07-31 00:00:00	10032	110
2009-07-31 00:00:00	10040	380
2009-07-31 00:00:00	10066	90
2009-07-31 00:00:00	10084	170
2009-07-31 00:00:00	10171	400
2009-08-01 00:00:00	10010	300
2009-08-01 00:00:00	10020	370
2009-08-01 00:00:00	10049	90
2009-08-01 00:00:00	10070	230
2009-08-01 00:00:00	10146	350
2009-08-01 00:00:00	10160	350
2009-08-01 00:00:00	10173	300
2009-08-01 00:00:00	10181	260
2009-08-02 00:00:00	10001	20
2009-08-02 00:00:00	10016	250
2009-08-02 00:00:00	10019	320
2009-08-02 00:00:00	10149	300
2009-08-02 00:00:00	10168	380
2009-08-02 00:00:00	10171	150
2009-08-02 00:00:00	10180	50
2009-08-02 00:00:00	10200	280
2009-08-03 00:00:00	10014	200
2009-08-03 00:00:00	10035	280
2009-08-03 00:00:00	10036	340
2009-08-03 00:00:00	10067	220
2009-08-03 00:00:00	10076	170
2009-08-03 00:00:00	10134	130
2009-08-03 00:00:00	10135	140
2009-08-03 00:00:00	10142	80
2009-08-03 00:00:00	10143	10
2009-08-03 00:00:00	10199	200
2009-08-04 00:00:00	10006	220
2009-08-04 00:00:00	10084	290
2009-08-04 00:00:00	10123	110
2009-08-04 00:00:00	10132	230
2009-08-04 00:00:00	10137	70
2009-08-04 00:00:00	10139	370
2009-08-04 00:00:00	10174	130
2009-08-05 00:00:00	10064	110
2009-08-05 00:00:00	10128	140
2009-08-05 00:00:00	10155	10
2009-08-05 00:00:00	10172	250
2009-08-05 00:00:00	10182	150
2009-08-05 00:00:00	10192	30
2009-08-06 00:00:00	10051	200
2009-08-06 00:00:00	10053	200
2009-08-06 00:00:00	10059	310
2009-08-06 00:00:00	10111	180
2009-08-06 00:00:00	10147	340
2009-08-06 00:00:00	10163	30
2009-08-06 00:00:00	10169	80
2009-08-07 00:00:00	10002	70
2009-08-07 00:00:00	10007	260
2009-08-07 00:00:00	10080	380
2009-08-07 00:00:00	10097	160
2009-08-07 00:00:00	10138	170
2009-08-08 00:00:00	10024	220
2009-08-08 00:00:00	10045	300
2009-08-08 00:00:00	10047	280
2009-08-08 00:00:00	10054	400
2009-08-08 00:00:00	10073	150
2009-08-08 00:00:00	10083	360
2009-08-08 00:00:00	10106	140
2009-08-08 00:00:00	10165	150
2009-08-09 00:00:00	10023	230
2009-08-09 00:00:00	10027	240
2009-08-09 00:00:00	10031	170
2009-08-09 00:00:00	10043	240
2009-08-09 00:00:00	10050	370
2009-08-09 00:00:00	10060	130
2009-08-09 00:00:00	10089	270
2009-08-09 00:00:00	10096	350
2009-08-09 00:00:00	10126	180
2009-08-10 00:00:00	10013	390
2009-08-10 00:00:00	10078	20
2009-08-10 00:00:00	10113	100
2009-08-10 00:00:00	10127	270
2009-08-10 00:00:00	10159	380
2009-08-10 00:00:00	10195	330
2009-08-10 00:00:00	10198	80
2009-08-11 00:00:00	10021	180
2009-08-11 00:00:00	10032	300
2009-08-11 00:00:00	10156	190
2009-08-12 00:00:00	10034	10
2009-08-12 00:00:00	10081	50
2009-08-12 00:00:00	10100	140
2009-08-12 00:00:00	10114	290
2009-08-12 00:00:00	10145	90
2009-08-13 00:00:00	10009	20
2009-08-13 00:00:00	10026	390
2009-08-13 00:00:00	10030	20
2009-08-13 00:00:00	10037	60
2009-08-13 00:00:00	10108	270
2009-08-13 00:00:00	10122	300
2009-08-13 00:00:00	10152	30
2009-08-14 00:00:00	10033	220
2009-08-14 00:00:00	10048	160
2009-08-14 00:00:00	10065	280
2009-08-14 00:00:00	10079	380
2009-08-14 00:00:00	10094	120
2009-08-14 00:00:00	10157	360
2009-08-14 00:00:00	10183	150
2009-08-14 00:00:00	10190	130
2009-08-15 00:00:00	10101	270
2009-08-15 00:00:00	10107	200
2009-08-15 00:00:00	10119	360
2009-08-15 00:00:00	10125	120
2009-08-16 00:00:00	10074	230
2009-08-16 00:00:00	10098	230
2009-08-16 00:00:00	10115	360
2009-08-16 00:00:00	10116	30
2009-08-16 00:00:00	10170	240
2009-08-16 00:00:00	10179	220
2009-08-17 00:00:00	10000	20
2009-08-17 00:00:00	10069	270
2009-08-17 00:00:00	10072	370
2009-08-17 00:00:00	10104	140
2009-08-17 00:00:00	10105	350
2009-08-17 00:00:00	10144	380
2009-08-17 00:00:00	10194	190
2009-08-18 00:00:00	10018	100
2009-08-18 00:00:00	10052	70
2009-08-18 00:00:00	10087	140
2009-08-18 00:00:00	10148	30
2009-08-18 00:00:00	10189	110
2009-08-19 00:00:00	10039	230
2009-08-19 00:00:00	10093	380
2009-08-19 00:00:00	10120	170
2009-08-19 00:00:00	10133	340
2009-08-20 00:00:00	10068	70
2009-08-20 00:00:00	10103	390
2009-08-20 00:00:00	10117	170
2009-08-20 00:00:00	10141	390
2009-08-20 00:00:00	10176	300
2009-08-21 00:00:00	10005	330
2009-08-21 00:00:00	10011	30
2009-08-21 00:00:00	10025	60
2009-08-21 00:00:00	10185	50
2009-08-22 00:00:00	10029	120
2009-08-22 00:00:00	10044	180
2009-08-22 00:00:00	10075	390
2009-08-22 00:00:00	10088	310
2009-08-22 00:00:00	10164	180
2009-08-22 00:00:00	10175	350
2009-08-22 00:00:00	10197	350
2009-08-23 00:00:00	10022	170
2009-08-23 00:00:00	10061	330
2009-08-23 00:00:00	10066	50
2009-08-23 00:00:00	10129	40
2009-08-24 00:00:00	10028	240
2009-09-23 00:00:00	10065	240
2009-09-23 00:00:00	10194	170
2009-09-23 00:00:00	10198	290
2009-09-24 00:00:00	10088	280
2009-09-24 00:00:00	10098	360
2009-09-24 00:00:00	10143	140
2009-09-24 00:00:00	10166	160
2009-09-24 00:00:00	10167	310
2009-09-24 00:00:00	10170	10
2009-09-24 00:00:00	10174	250
2009-09-25 00:00:00	10005	340
2009-09-25 00:00:00	10013	60
2009-09-25 00:00:00	10019	290
2009-09-25 00:00:00	10035	60
2009-09-25 00:00:00	10055	330
2009-09-25 00:00:00	10080	140
2009-09-25 00:00:00	10084	200
2009-09-25 00:00:00	10085	110
2009-09-25 00:00:00	10090	310
2009-09-25 00:00:00	10097	100
2009-09-25 00:00:00	10106	80
2009-09-25 00:00:00	10117	30
2009-09-25 00:00:00	10137	170
2009-09-26 00:00:00	10000	70
2009-09-26 00:00:00	10020	300
2009-09-26 00:00:00	10022	100
2009-09-26 00:00:00	10041	60
2009-09-26 00:00:00	10079	370
2009-09-26 00:00:00	10127	290
2009-09-26 00:00:00	10138	40
2009-09-26 00:00:00	10157	60
2009-09-27 00:00:00	10002	200
2009-09-27 00:00:00	10010	60
2009-09-27 00:00:00	10029	80
2009-09-27 00:00:00	10083	310
2009-09-27 00:00:00	10120	250
2009-09-27 00:00:00	10135	160
2009-09-27 00:00:00	10147	250
2009-09-27 00:00:00	10149	320
2009-09-27 00:00:00	10165	110
2009-09-28 00:00:00	10011	380
2009-09-28 00:00:00	10028	270
2009-09-28 00:00:00	10046	310
2009-09-28 00:00:00	10068	210
2009-09-28 00:00:00	10115	90
2009-09-28 00:00:00	10193	240
2009-09-28 00:00:00	10200	290
2009-09-29 00:00:00	10039	50
2009-09-29 00:00:00	10043	160
2009-09-29 00:00:00	10058	350
2009-09-29 00:00:00	10108	350
2009-09-29 00:00:00	10148	40
2009-09-29 00:00:00	10156	320
2009-09-29 00:00:00	10175	170
2009-09-29 00:00:00	10187	260
2009-09-30 00:00:00	10017	380
2009-09-30 00:00:00	10047	260
2009-09-30 00:00:00	10096	360
2009-09-30 00:00:00	10128	140
2009-09-30 00:00:00	10153	130
2009-09-30 00:00:00	10176	30
2009-09-30 00:00:00	10180	280
2009-09-30 00:00:00	10199	160
2009-10-01 00:00:00	10003	390
2009-10-01 00:00:00	10019	370
2009-10-01 00:00:00	10036	110
2009-10-01 00:00:00	10060	110
2009-10-01 00:00:00	10192	60
2009-10-02 00:00:00	10018	230
2009-10-02 00:00:00	10033	400
2009-10-02 00:00:00	10050	350
2009-10-02 00:00:00	10102	30
2009-10-02 00:00:00	10149	390
2009-10-02 00:00:00	10153	80
2009-10-02 00:00:00	10186	70
2009-10-03 00:00:00	10009	290
2009-10-03 00:00:00	10027	290
2009-10-03 00:00:00	10044	110
2009-10-03 00:00:00	10047	40
2009-10-03 00:00:00	10058	220
2009-10-03 00:00:00	10123	370
2009-10-03 00:00:00	10131	290
2009-10-03 00:00:00	10170	40
2009-10-03 00:00:00	10175	330
2009-10-03 00:00:00	10197	30
2009-10-04 00:00:00	10023	170
2009-10-04 00:00:00	10071	80
2009-10-04 00:00:00	10080	70
2009-10-04 00:00:00	10093	110
2009-10-04 00:00:00	10103	370
2009-10-04 00:00:00	10160	180
2009-10-05 00:00:00	10051	50
2009-10-05 00:00:00	10094	110
2009-10-05 00:00:00	10117	180
2009-10-05 00:00:00	10133	80
2009-10-05 00:00:00	10171	370
2009-10-05 00:00:00	10188	400
2009-10-06 00:00:00	10004	90
2009-10-06 00:00:00	10010	30
2009-10-06 00:00:00	10028	280
2009-10-06 00:00:00	10082	180
2009-10-06 00:00:00	10146	50
2009-10-07 00:00:00	10029	70
2009-10-07 00:00:00	10087	220
2009-10-07 00:00:00	10128	320
2009-10-07 00:00:00	10145	160
2009-10-07 00:00:00	10148	50
2009-10-07 00:00:00	10165	170
2009-10-08 00:00:00	10154	210
2009-10-08 00:00:00	10181	30
2009-10-09 00:00:00	10008	70
2009-10-09 00:00:00	10014	300
2009-10-09 00:00:00	10041	150
2009-10-09 00:00:00	10048	210
2009-10-09 00:00:00	10057	120
2009-10-09 00:00:00	10076	30
2009-10-09 00:00:00	10118	150
2009-10-09 00:00:00	10135	370
2009-10-09 00:00:00	10142	240
2009-10-09 00:00:00	10151	300
2009-10-09 00:00:00	10174	390
2009-10-10 00:00:00	10045	90
2009-10-10 00:00:00	10055	310
2009-10-10 00:00:00	10063	30
2009-10-10 00:00:00	10077	340
2009-10-10 00:00:00	10079	40
2009-10-10 00:00:00	10107	280
2009-10-10 00:00:00	10143	80
2009-10-10 00:00:00	10172	210
2009-10-11 00:00:00	10007	160
2009-10-11 00:00:00	10066	90
2009-10-11 00:00:00	10105	140
2009-10-12 00:00:00	10002	350
2009-10-12 00:00:00	10005	240
2009-10-12 00:00:00	10017	220
2009-10-12 00:00:00	10022	380
2009-10-12 00:00:00	10039	320
2009-10-12 00:00:00	10046	60
2009-10-12 00:00:00	10124	300
2009-10-12 00:00:00	10161	80
2009-10-12 00:00:00	10199	110
2009-10-13 00:00:00	10011	400
2009-10-13 00:00:00	10013	170
2009-10-13 00:00:00	10042	340
2009-10-13 00:00:00	10081	90
2009-10-13 00:00:00	10088	390
2009-10-13 00:00:00	10097	130
2009-10-13 00:00:00	10110	240
2009-10-13 00:00:00	10162	40
2009-10-14 00:00:00	10100	390
2009-10-14 00:00:00	10112	380
2009-10-14 00:00:00	10156	370
2009-10-14 00:00:00	10185	290
2009-10-15 00:00:00	10001	250
2009-10-15 00:00:00	10024	250
2009-10-15 00:00:00	10070	240
2009-10-15 00:00:00	10073	390
2009-10-15 00:00:00	10078	360
2009-10-15 00:00:00	10179	370
2009-10-16 00:00:00	10006	330
2009-10-16 00:00:00	10016	90
2009-10-16 00:00:00	10030	370
2009-10-16 00:00:00	10061	270
2009-10-16 00:00:00	10065	240
2009-10-16 00:00:00	10114	20
2009-10-16 00:00:00	10121	90
2009-10-16 00:00:00	10130	220
2009-10-16 00:00:00	10140	290
2009-10-16 00:00:00	10168	200
2009-10-16 00:00:00	10194	120
2009-10-17 00:00:00	10037	140
2009-10-17 00:00:00	10052	300
2009-10-17 00:00:00	10067	30
2009-10-17 00:00:00	10068	40
2009-10-17 00:00:00	10183	210
2009-10-17 00:00:00	10196	270
2009-10-18 00:00:00	10032	290
2009-10-18 00:00:00	10053	170
2009-10-18 00:00:00	10062	280
2009-10-18 00:00:00	10069	340
2009-10-18 00:00:00	10085	260
2009-10-18 00:00:00	10099	210
2009-10-18 00:00:00	10119	380
2009-10-18 00:00:00	10177	300
2009-10-18 00:00:00	10189	80
2009-10-19 00:00:00	10075	260
2009-10-19 00:00:00	10089	280
2009-10-19 00:00:00	10111	400
2009-10-19 00:00:00	10125	160
2009-10-19 00:00:00	10163	340
2009-10-19 00:00:00	10178	300
2009-10-19 00:00:00	10190	140
2009-10-20 00:00:00	10020	120
2009-10-20 00:00:00	10021	110
2009-11-20 00:00:00	10169	380
2009-11-21 00:00:00	10013	330
2009-11-21 00:00:00	10021	390
2009-11-21 00:00:00	10032	160
2009-11-21 00:00:00	10049	230
2009-11-21 00:00:00	10115	130
2009-11-21 00:00:00	10126	20
2009-11-21 00:00:00	10134	360
2009-11-21 00:00:00	10136	390
2009-11-21 00:00:00	10179	260
2009-11-22 00:00:00	10015	210
2009-11-22 00:00:00	10102	170
2009-11-22 00:00:00	10119	360
2009-11-22 00:00:00	10132	70
2009-11-22 00:00:00	10194	360
2009-11-23 00:00:00	10020	290
2009-11-23 00:00:00	10025	350
2009-11-23 00:00:00	10065	110
2009-11-23 00:00:00	10074	80
2009-11-23 00:00:00	10094	270
2009-11-23 00:00:00	10111	20
2009-11-23 00:00:00	10121	180
2009-11-23 00:00:00	10122	390
2009-11-23 00:00:00	10146	370
2009-11-23 00:00:00	10158	280
2009-11-23 00:00:00	10193	350
2009-11-24 00:00:00	10019	380
2009-11-24 00:00:00	10033	90
2009-11-24 00:00:00	10036	280
2009-11-24 00:00:00	10070	150
2009-11-24 00:00:00	10097	190
2009-11-24 00:00:00	10113	80
2009-11-24 00:00:00	10117	360
2009-11-24 00:00:00	10172	220
2009-11-25 00:00:00	10004	200
2009-11-25 00:00:00	10012	20
2009-11-25 00:00:00	10024	130
2009-11-25 00:00:00	10050	30
2009-11-25 00:00:00	10061	10
2009-11-25 00:00:00	10066	300
2009-11-25 00:00:00	10110	360
2009-11-25 00:00:00	10142	80
2009-11-25 00:00:00	10186	320
2009-11-25 00:00:00	10192	340
2009-11-25 00:00:00	10197	70
2009-11-26 00:00:00	10005	280
2009-11-26 00:00:00	10114	20
2009-11-26 00:00:00	10143	220
2009-11-26 00:00:00	10167	280
2009-11-26 00:00:00	10171	260
2009-11-27 00:00:00	10010	150
2009-11-27 00:00:00	10046	130
2009-11-27 00:00:00	10060	260
2009-11-27 00:00:00	10156	20
2009-11-28 00:00:00	10009	90
2009-11-28 00:00:00	10011	110
2009-11-28 00:00:00	10026	240
2009-11-28 00:00:00	10098	390
2009-11-28 00:00:00	10105	340
2009-11-28 00:00:00	10112	350
2009-11-28 00:00:00	10133	110
2009-11-28 00:00:00	10145	80
2009-11-28 00:00:00	10189	190
2009-11-28 00:00:00	10191	270
2009-11-29 00:00:00	10000	400
2009-11-29 00:00:00	10003	20
2009-11-29 00:00:00	10034	400
2009-11-29 00:00:00	10051	210
2009-11-29 00:00:00	10079	310
2009-11-29 00:00:00	10086	250
2009-11-29 00:00:00	10116	370
2009-11-29 00:00:00	10170	100
2009-11-29 00:00:00	10174	40
2009-11-30 00:00:00	10075	90
2009-11-30 00:00:00	10081	50
2009-11-30 00:00:00	10100	160
2009-11-30 00:00:00	10107	10
2009-12-01 00:00:00	10060	190
2009-12-01 00:00:00	10164	200
2009-12-01 00:00:00	10168	290
2009-12-02 00:00:00	10049	350
2009-12-02 00:00:00	10061	100
2009-12-02 00:00:00	10085	300
2009-12-02 00:00:00	10094	350
2009-12-03 00:00:00	10014	160
2009-12-03 00:00:00	10022	90
2009-12-03 00:00:00	10033	300
2009-12-03 00:00:00	10114	120
2009-12-04 00:00:00	10086	160
2009-12-04 00:00:00	10119	400
2009-12-04 00:00:00	10187	140
2009-12-04 00:00:00	10188	290
2009-12-05 00:00:00	10028	220
2009-12-05 00:00:00	10059	170
2009-12-05 00:00:00	10160	240
2009-12-05 00:00:00	10191	260
2009-12-06 00:00:00	10013	160
2009-12-06 00:00:00	10025	30
2009-12-06 00:00:00	10041	110
2009-12-06 00:00:00	10092	250
2009-12-06 00:00:00	10135	340
2009-12-06 00:00:00	10153	290
2009-12-06 00:00:00	10155	110
2009-12-06 00:00:00	10185	180
2009-12-07 00:00:00	10005	60
2009-12-07 00:00:00	10027	10
2009-12-07 00:00:00	10037	90
2009-12-07 00:00:00	10040	320
2009-12-07 00:00:00	10116	250
2009-12-07 00:00:00	10134	260
2009-12-07 00:00:00	10150	50
2009-12-07 00:00:00	10199	40
