Customer	Model	Date
001232	Polaris	2005-05-14 00:00:00
000879	MAGOTAN	2005-05-14 00:00:00
000273	Polo	2005-05-15 00:00:00
000666	Sagitar	2005-05-15 00:00:00
002092	Polaris	2005-05-15 00:00:00
002611	Touareg	2005-05-15 00:00:00
005003	Golf	2005-05-15 00:00:00
005688	Sagitar	2005-05-16 00:00:00
005873	Sagitar	2005-05-16 00:00:00
003052	Jetta	2005-05-16 00:00:00
003430	Jetta	2005-05-17 00:00:00
001001	Polo	2005-05-17 00:00:00
000330	Polo	2005-05-17 00:00:00
001973	Santana	2005-05-18 00:00:00
001721	Sagitar	2005-05-18 00:00:00
003091	Golf	2005-05-18 00:00:00
003236	Golf	2005-05-19 00:00:00
004171	Polaris	2005-05-20 00:00:00
005668	Jetta	2005-05-20 00:00:00
004193	Touareg	2005-05-20 00:00:00
004163	MAGOTAN	2005-05-20 00:00:00
000961	Polo	2005-05-21 00:00:00
005069	Polaris	2005-05-21 00:00:00
004377	Jetta	2005-05-22 00:00:00
005000	Sagitar	2005-05-23 00:00:00
005244	Touareg	2005-05-23 00:00:00
001946	Santana	2005-05-23 00:00:00
002426	Golf	2005-05-24 00:00:00
005640	Golf	2005-05-24 00:00:00
004883	Polo	2005-05-24 00:00:00
004992	MAGOTAN	2005-05-24 00:00:00
000681	Sagitar	2005-05-25 00:00:00
003644	Sagitar	2005-05-25 00:00:00
003295	Jetta	2005-05-26 00:00:00
005019	Santana	2005-05-26 00:00:00
000525	Golf	2005-05-27 00:00:00
002672	MAGOTAN	2005-05-27 00:00:00
005812	Santana	2005-05-27 00:00:00
002112	Santana	2005-05-27 00:00:00
003633	Golf	2005-05-28 00:00:00
005193	Polo	2005-05-28 00:00:00
004737	Sagitar	2005-05-29 00:00:00
003816	Polo	2005-05-29 00:00:00
003288	Sagitar	2005-05-29 00:00:00
004191	Sagitar	2005-05-29 00:00:00
002884	Jetta	2005-05-30 00:00:00
000845	Santana	2005-05-30 00:00:00
001514	Jetta	2005-05-30 00:00:00
002912	Jetta	2005-05-30 00:00:00
004519	MAGOTAN	2005-05-30 00:00:00
001444	Polaris	2005-05-31 00:00:00
002012	Jetta	2005-05-31 00:00:00
001712	Santana	2005-06-01 00:00:00
002873	Jetta	2005-06-01 00:00:00
001240	Touareg	2005-06-01 00:00:00
004463	Polo	2005-06-01 00:00:00
002610	Santana	2005-06-02 00:00:00
005216	Jetta	2005-06-02 00:00:00
002746	MAGOTAN	2005-06-02 00:00:00
001031	Polo	2005-06-02 00:00:00
004554	Jetta	2005-06-03 00:00:00
003420	Golf	2005-06-04 00:00:00
004367	Sagitar	2005-06-04 00:00:00
004007	Golf	2005-06-04 00:00:00
002911	Jetta	2005-06-04 00:00:00
002462	Polaris	2005-06-04 00:00:00
000256	Jetta	2005-06-05 00:00:00
003026	MAGOTAN	2005-06-05 00:00:00
005016	Polo	2005-06-05 00:00:00
003071	Jetta	2005-06-05 00:00:00
002715	Jetta	2005-06-06 00:00:00
004669	Polo	2005-06-06 00:00:00
005153	Polaris	2005-06-06 00:00:00
005077	Polaris	2005-06-06 00:00:00
002709	Santana	2005-06-07 00:00:00
004211	Sagitar	2005-06-07 00:00:00
002115	MAGOTAN	2005-06-08 00:00:00
004096	Polaris	2005-06-08 00:00:00
000269	Touareg	2005-06-09 00:00:00
000559	Polaris	2005-06-09 00:00:00
005183	Golf	2005-06-09 00:00:00
005508	Jetta	2005-06-09 00:00:00
005135	Jetta	2005-06-09 00:00:00
001899	Golf	2005-06-10 00:00:00
000068	Touareg	2005-06-10 00:00:00
000252	Santana	2005-06-10 00:00:00
002239	Polo	2005-06-10 00:00:00
001930	Polaris	2005-06-10 00:00:00
001219	Golf	2005-06-11 00:00:00
000578	Santana	2005-06-12 00:00:00
005106	Polaris	2005-06-12 00:00:00
005977	Golf	2005-06-12 00:00:00
001028	MAGOTAN	2005-06-12 00:00:00
004184	Polo	2005-06-13 00:00:00
005376	Polo	2005-06-13 00:00:00
003148	Touareg	2005-06-13 00:00:00
004584	MAGOTAN	2005-06-13 00:00:00
000903	Golf	2005-06-14 00:00:00
003728	Touareg	2005-06-14 00:00:00
001516	Sagitar	2005-06-14 00:00:00
003453	Golf	2005-06-15 00:00:00
003751	Polo	2005-06-15 00:00:00
005943	Polo	2005-06-15 00:00:00
001497	Jetta	2005-06-16 00:00:00
000648	Santana	2005-06-17 00:00:00
003762	Santana	2005-06-18 00:00:00
000843	Golf	2005-06-18 00:00:00
004928	Sagitar	2005-06-18 00:00:00
005127	Golf	2005-06-18 00:00:00
000762	Sagitar	2005-06-19 00:00:00
004959	Santana	2005-06-20 00:00:00
003047	Sagitar	2005-06-21 00:00:00
003057	Touareg	2005-06-22 00:00:00
000561	MAGOTAN	2005-06-23 00:00:00
001878	Golf	2005-06-23 00:00:00
005148	Touareg	2005-06-24 00:00:00
003381	Touareg	2005-06-24 00:00:00
001162	Touareg	2005-06-24 00:00:00
004716	Jetta	2005-06-25 00:00:00
004500	Golf	2005-06-25 00:00:00
002842	Jetta	2005-06-25 00:00:00
000442	Jetta	2005-06-25 00:00:00
003012	Polaris	2005-06-25 00:00:00
005012	Touareg	2005-06-26 00:00:00
001831	Santana	2005-06-26 00:00:00
001081	MAGOTAN	2005-06-26 00:00:00
005046	Jetta	2005-06-26 00:00:00
000014	Santana	2005-06-26 00:00:00
005857	Polo	2005-06-27 00:00:00
005343	MAGOTAN	2005-06-28 00:00:00
005736	Touareg	2005-06-28 00:00:00
001356	Golf	2005-06-28 00:00:00
005261	Santana	2005-06-28 00:00:00
005470	Sagitar	2005-06-29 00:00:00
004031	MAGOTAN	2005-06-30 00:00:00
000634	Polo	2005-06-30 00:00:00
004853	Golf	2005-06-30 00:00:00
001471	Polo	2005-06-30 00:00:00
004268	Polo	2005-06-30 00:00:00
001347	Polaris	2005-07-01 00:00:00
003573	Touareg	2005-07-01 00:00:00
001303	Sagitar	2005-07-01 00:00:00
000739	Polo	2005-07-01 00:00:00
000307	Polo	2005-07-02 00:00:00
000958	Santana	2005-07-02 00:00:00
001289	Sagitar	2005-07-02 00:00:00
004036	Touareg	2005-07-02 00:00:00
001004	MAGOTAN	2005-07-03 00:00:00
005116	Jetta	2005-07-03 00:00:00
004145	Golf	2005-07-03 00:00:00
002747	MAGOTAN	2005-07-04 00:00:00
004454	Sagitar	2005-07-04 00:00:00
001862	Polo	2005-07-05 00:00:00
000988	Jetta	2005-07-05 00:00:00
004325	Polo	2005-07-05 00:00:00
003624	Polaris	2005-07-05 00:00:00
004142	Golf	2005-07-06 00:00:00
004837	MAGOTAN	2005-07-06 00:00:00
005325	Jetta	2005-07-06 00:00:00
004774	Touareg	2005-07-06 00:00:00
005102	Santana	2005-07-06 00:00:00
005883	Jetta	2005-07-07 00:00:00
002425	Golf	2005-07-07 00:00:00
004495	MAGOTAN	2005-07-07 00:00:00
003645	Golf	2005-07-08 00:00:00
005528	Touareg	2005-07-08 00:00:00
000973	MAGOTAN	2005-07-08 00:00:00
002354	MAGOTAN	2005-07-08 00:00:00
004913	MAGOTAN	2005-07-09 00:00:00
001464	Santana	2005-07-09 00:00:00
000470	Santana	2005-07-10 00:00:00
003936	Touareg	2005-07-10 00:00:00
000551	Touareg	2005-07-11 00:00:00
003190	Sagitar	2005-07-11 00:00:00
004139	Polaris	2005-07-11 00:00:00
001105	Jetta	2005-07-11 00:00:00
001116	Jetta	2005-07-11 00:00:00
002299	Santana	2005-07-12 00:00:00
004995	Sagitar	2005-07-12 00:00:00
000741	MAGOTAN	2005-07-13 00:00:00
002447	Golf	2005-07-13 00:00:00
000115	MAGOTAN	2005-07-13 00:00:00
003540	Touareg	2005-07-14 00:00:00
001121	MAGOTAN	2005-07-14 00:00:00
001432	Sagitar	2005-07-14 00:00:00
003970	Golf	2005-07-14 00:00:00
000505	Jetta	2005-07-15 00:00:00
005254	Polo	2005-07-15 00:00:00
002840	Touareg	2005-07-16 00:00:00
003370	Santana	2005-07-16 00:00:00
004371	Touareg	2005-07-16 00:00:00
001444	Polaris	2005-07-17 00:00:00
004020	Santana	2005-07-17 00:00:00
005161	Sagitar	2005-07-17 00:00:00
003297	Polo	2005-07-17 00:00:00
001307	Touareg	2005-07-17 00:00:00
000641	Santana	2005-07-18 00:00:00
005647	MAGOTAN	2005-07-18 00:00:00
005349	Santana	2005-07-18 00:00:00
001308	MAGOTAN	2005-07-18 00:00:00
005774	MAGOTAN	2005-07-19 00:00:00
002283	Polo	2005-07-19 00:00:00
002703	Polaris	2005-07-20 00:00:00
003580	Touareg	2005-07-20 00:00:00
000700	Jetta	2005-07-20 00:00:00
002104	Jetta	2005-07-20 00:00:00
004713	Jetta	2005-07-20 00:00:00
003635	Jetta	2005-07-21 00:00:00
003666	Polo	2005-07-21 00:00:00
003887	Polo	2005-07-21 00:00:00
000642	Polo	2005-07-22 00:00:00
005060	Sagitar	2005-07-22 00:00:00
001999	Polaris	2005-07-22 00:00:00
000471	Touareg	2005-07-22 00:00:00
000981	Touareg	2005-07-22 00:00:00
000082	Golf	2005-07-23 00:00:00
004197	Touareg	2005-07-23 00:00:00
002419	Polo	2005-07-23 00:00:00
000587	Polo	2005-07-24 00:00:00
005143	Jetta	2005-07-24 00:00:00
003534	MAGOTAN	2005-07-24 00:00:00
002164	Santana	2005-07-24 00:00:00
001735	Touareg	2005-07-24 00:00:00
002823	MAGOTAN	2005-07-25 00:00:00
004258	MAGOTAN	2005-07-25 00:00:00
001512	Touareg	2005-07-25 00:00:00
002265	Touareg	2005-07-25 00:00:00
002352	MAGOTAN	2005-07-25 00:00:00
005262	Santana	2005-07-26 00:00:00
004009	Polaris	2005-07-26 00:00:00
003149	Golf	2005-07-26 00:00:00
004673	Polo	2005-07-26 00:00:00
005402	MAGOTAN	2005-07-27 00:00:00
005925	Polo	2005-07-27 00:00:00
005130	Sagitar	2005-07-27 00:00:00
002664	MAGOTAN	2005-07-28 00:00:00
005651	Santana	2005-07-29 00:00:00
004072	MAGOTAN	2005-07-29 00:00:00
002804	Polaris	2005-07-29 00:00:00
004495	Polaris	2005-07-29 00:00:00
001212	Golf	2005-07-30 00:00:00
000495	Polo	2005-07-31 00:00:00
002177	Golf	2005-07-31 00:00:00
004242	Polo	2005-07-31 00:00:00
000022	Sagitar	2005-08-01 00:00:00
005397	Touareg	2005-08-01 00:00:00
002710	MAGOTAN	2005-08-01 00:00:00
003275	Polo	2005-08-02 00:00:00
002504	Sagitar	2005-08-02 00:00:00
001048	Golf	2005-08-02 00:00:00
004782	Polaris	2005-08-02 00:00:00
001459	MAGOTAN	2005-08-03 00:00:00
001966	MAGOTAN	2005-08-03 00:00:00
005527	Jetta	2005-08-04 00:00:00
004355	MAGOTAN	2005-08-04 00:00:00
003180	Touareg	2005-08-04 00:00:00
000551	Polo	2005-08-04 00:00:00
002863	Jetta	2005-08-05 00:00:00
000408	Polaris	2005-08-05 00:00:00
001926	Santana	2005-08-05 00:00:00
000079	Touareg	2005-08-06 00:00:00
000719	Santana	2005-08-06 00:00:00
003382	Sagitar	2005-08-06 00:00:00
003043	MAGOTAN	2005-08-06 00:00:00
002073	Touareg	2005-08-07 00:00:00
000073	Santana	2005-08-07 00:00:00
005940	Polaris	2005-08-08 00:00:00
001901	Golf	2005-08-08 00:00:00
004325	Golf	2005-08-08 00:00:00
003001	Golf	2005-08-08 00:00:00
002301	Sagitar	2005-08-09 00:00:00
003026	Touareg	2005-08-09 00:00:00
004746	Sagitar	2005-08-10 00:00:00
003654	Jetta	2005-08-10 00:00:00
000707	Polaris	2005-08-11 00:00:00
001333	Jetta	2005-08-12 00:00:00
005170	Golf	2005-08-12 00:00:00
000718	Santana	2005-08-12 00:00:00
001261	Jetta	2005-08-13 00:00:00
001648	Sagitar	2005-08-13 00:00:00
004274	MAGOTAN	2005-08-13 00:00:00
004131	Polo	2005-08-14 00:00:00
000583	Sagitar	2005-08-15 00:00:00
005017	Jetta	2005-08-15 00:00:00
000813	MAGOTAN	2005-08-15 00:00:00
005217	Sagitar	2005-08-15 00:00:00
001479	Golf	2005-08-15 00:00:00
005302	Polaris	2005-08-16 00:00:00
005766	MAGOTAN	2005-08-16 00:00:00
000332	Golf	2005-08-16 00:00:00
005062	Santana	2005-08-17 00:00:00
001224	Sagitar	2005-08-17 00:00:00
001896	Polo	2005-08-17 00:00:00
004339	Polaris	2005-08-17 00:00:00
003660	Golf	2005-08-18 00:00:00
003948	Jetta	2005-08-19 00:00:00
004701	Jetta	2005-08-19 00:00:00
001678	Polaris	2005-08-19 00:00:00
004884	Golf	2005-08-19 00:00:00
005952	Polaris	2005-08-19 00:00:00
005022	Polaris	2005-08-20 00:00:00
001129	MAGOTAN	2005-08-21 00:00:00
001120	MAGOTAN	2005-08-21 00:00:00
000300	Santana	2005-08-21 00:00:00
005203	Golf	2005-08-22 00:00:00
000588	Jetta	2005-08-22 00:00:00
002868	Polaris	2005-08-22 00:00:00
004594	Jetta	2005-08-22 00:00:00
004232	Polo	2005-08-22 00:00:00
002960	Polaris	2005-08-23 00:00:00
003509	Santana	2005-08-23 00:00:00
002859	Touareg	2005-08-24 00:00:00
005001	Touareg	2005-08-24 00:00:00
000305	Jetta	2005-08-24 00:00:00
001187	MAGOTAN	2005-08-25 00:00:00
002020	Golf	2005-08-25 00:00:00
004590	Polo	2005-08-26 00:00:00
005489	Sagitar	2005-08-26 00:00:00
004645	Golf	2005-08-26 00:00:00
005636	Jetta	2005-08-27 00:00:00
003277	Touareg	2005-08-27 00:00:00
002829	Polo	2005-08-27 00:00:00
005742	Golf	2005-08-27 00:00:00
003081	Touareg	2005-08-28 00:00:00
003903	MAGOTAN	2005-08-28 00:00:00
001487	Polo	2005-08-28 00:00:00
005873	MAGOTAN	2005-08-29 00:00:00
005811	MAGOTAN	2005-08-29 00:00:00
000136	Golf	2005-08-29 00:00:00
004148	MAGOTAN	2005-08-29 00:00:00
005413	Jetta	2005-08-30 00:00:00
002047	MAGOTAN	2005-08-30 00:00:00
000674	Polaris	2005-08-30 00:00:00
000825	MAGOTAN	2005-08-30 00:00:00
003435	Polaris	2005-08-30 00:00:00
005066	Touareg	2005-08-31 00:00:00
005376	Polo	2005-08-31 00:00:00
000976	Golf	2005-09-01 00:00:00
002917	Jetta	2005-09-02 00:00:00
002744	Jetta	2005-09-02 00:00:00
000372	Santana	2005-09-02 00:00:00
002894	MAGOTAN	2005-09-02 00:00:00
002824	Santana	2005-09-03 00:00:00
000383	Polo	2005-09-03 00:00:00
005635	Polaris	2005-09-04 00:00:00
003814	Jetta	2005-09-04 00:00:00
000576	Touareg	2005-09-05 00:00:00
001014	Santana	2005-09-05 00:00:00
005663	Touareg	2005-09-05 00:00:00
002800	Polaris	2005-09-06 00:00:00
004169	MAGOTAN	2005-09-06 00:00:00
000785	Jetta	2005-09-07 00:00:00
002506	Jetta	2005-09-07 00:00:00
004989	Jetta	2005-09-07 00:00:00
001792	Polo	2005-09-07 00:00:00
002577	Polo	2005-09-08 00:00:00
003339	Golf	2005-09-08 00:00:00
002022	Touareg	2005-09-08 00:00:00
004889	Golf	2005-09-08 00:00:00
004786	Santana	2005-09-08 00:00:00
003709	Polaris	2005-09-09 00:00:00
003253	Jetta	2005-09-10 00:00:00
001433	Touareg	2005-09-10 00:00:00
003810	Polaris	2005-09-10 00:00:00
004270	Polo	2005-09-11 00:00:00
001119	Touareg	2005-09-11 00:00:00
001553	Golf	2005-09-12 00:00:00
004478	Polo	2005-09-12 00:00:00
004027	MAGOTAN	2005-09-13 00:00:00
001691	Polaris	2005-09-14 00:00:00
004152	Sagitar	2005-09-14 00:00:00
000998	Polo	2005-09-15 00:00:00
004868	Golf	2005-09-15 00:00:00
004226	Jetta	2005-09-15 00:00:00
004386	Touareg	2005-09-15 00:00:00
000290	Santana	2005-09-16 00:00:00
000289	Polo	2005-09-16 00:00:00
003047	Polaris	2005-09-16 00:00:00
004943	Golf	2005-09-16 00:00:00
001320	Santana	2005-09-16 00:00:00
003796	Golf	2005-09-17 00:00:00
005317	Sagitar	2005-09-17 00:00:00
001157	Golf	2005-09-17 00:00:00
005463	Polo	2005-09-18 00:00:00
001802	Polo	2005-09-18 00:00:00
002806	Golf	2005-09-18 00:00:00
002867	Santana	2005-09-18 00:00:00
000151	Polo	2005-09-19 00:00:00
003173	Touareg	2005-09-20 00:00:00
005679	Polaris	2005-09-20 00:00:00
002515	Polaris	2005-09-20 00:00:00
002879	Polo	2005-09-20 00:00:00
000068	Polo	2005-09-21 00:00:00
003486	MAGOTAN	2005-09-21 00:00:00
003618	Golf	2005-09-21 00:00:00
002307	Santana	2005-09-21 00:00:00
000094	Sagitar	2005-09-22 00:00:00
003121	Santana	2005-09-23 00:00:00
002805	Santana	2005-09-24 00:00:00
001572	Polaris	2005-09-24 00:00:00
002441	Santana	2005-09-25 00:00:00
000507	Jetta	2005-09-26 00:00:00
002550	Jetta	2005-09-26 00:00:00
000963	Jetta	2005-09-26 00:00:00
003768	Sagitar	2005-09-26 00:00:00
003796	Santana	2005-09-27 00:00:00
005030	Golf	2005-09-27 00:00:00
000547	Golf	2005-09-27 00:00:00
000200	Touareg	2005-09-27 00:00:00
005646	MAGOTAN	2005-09-27 00:00:00
002152	Golf	2005-09-28 00:00:00
001317	Sagitar	2005-09-29 00:00:00
003321	Jetta	2005-09-30 00:00:00
003398	Santana	2005-10-01 00:00:00
001636	Polaris	2005-10-01 00:00:00
003769	Jetta	2005-10-01 00:00:00
001604	MAGOTAN	2005-10-02 00:00:00
000087	Polaris	2005-10-02 00:00:00
005742	Sagitar	2005-10-02 00:00:00
004079	Polo	2005-10-03 00:00:00
002932	Santana	2005-10-03 00:00:00
000651	Golf	2005-10-03 00:00:00
000774	MAGOTAN	2005-10-03 00:00:00
003042	Santana	2005-10-03 00:00:00
000797	Jetta	2005-10-04 00:00:00
003155	MAGOTAN	2005-10-04 00:00:00
003342	Polo	2005-10-04 00:00:00
002030	Touareg	2005-10-04 00:00:00
005603	Sagitar	2005-10-05 00:00:00
004303	Jetta	2005-10-06 00:00:00
002715	Polo	2005-10-06 00:00:00
002703	Polo	2005-10-06 00:00:00
005526	Jetta	2005-10-07 00:00:00
004160	Santana	2005-10-07 00:00:00
005398	Jetta	2005-10-07 00:00:00
002389	Polo	2005-10-07 00:00:00
000721	Touareg	2005-10-07 00:00:00
001595	Polaris	2005-10-08 00:00:00
000731	Sagitar	2005-10-08 00:00:00
004193	Polo	2005-10-08 00:00:00
002460	Sagitar	2005-10-09 00:00:00
004226	Polo	2005-10-09 00:00:00
001992	MAGOTAN	2005-10-09 00:00:00
001230	Polaris	2005-10-09 00:00:00
003172	Touareg	2005-10-10 00:00:00
004625	Santana	2005-10-10 00:00:00
004798	Touareg	2005-10-10 00:00:00
004743	Sagitar	2005-10-10 00:00:00
003219	Sagitar	2005-10-10 00:00:00
000480	MAGOTAN	2005-10-11 00:00:00
000970	Touareg	2005-10-11 00:00:00
003727	Jetta	2005-10-11 00:00:00
002704	Touareg	2005-10-12 00:00:00
003927	Touareg	2005-10-13 00:00:00
005734	Polo	2005-10-13 00:00:00
004138	Polo	2005-10-13 00:00:00
004476	Jetta	2005-10-13 00:00:00
000130	Polaris	2005-10-14 00:00:00
000262	Jetta	2005-10-14 00:00:00
002149	Touareg	2005-10-14 00:00:00
001526	Santana	2005-10-14 00:00:00
002038	Sagitar	2005-10-15 00:00:00
000924	Jetta	2005-10-15 00:00:00
005079	Santana	2005-10-15 00:00:00
004578	Santana	2005-10-15 00:00:00
004021	Santana	2005-10-15 00:00:00
004804	Polaris	2005-10-16 00:00:00
003378	Jetta	2005-10-17 00:00:00
003336	MAGOTAN	2005-10-17 00:00:00
004124	Golf	2005-10-17 00:00:00
005726	Touareg	2005-10-18 00:00:00
001361	Sagitar	2005-10-18 00:00:00
002747	Jetta	2005-10-19 00:00:00
004053	Touareg	2005-10-19 00:00:00
000677	Sagitar	2005-10-19 00:00:00
001107	MAGOTAN	2005-10-19 00:00:00
001573	Touareg	2005-10-19 00:00:00
004633	Polaris	2005-10-20 00:00:00
003700	MAGOTAN	2005-10-20 00:00:00
002176	Touareg	2005-10-20 00:00:00
003941	Jetta	2005-10-20 00:00:00
002993	Touareg	2005-10-21 00:00:00
000537	Jetta	2005-10-21 00:00:00
003896	Golf	2005-10-21 00:00:00
002073	Santana	2005-10-21 00:00:00
005619	Sagitar	2005-10-22 00:00:00
002876	MAGOTAN	2005-10-23 00:00:00
003091	Golf	2005-10-23 00:00:00
004754	MAGOTAN	2005-10-23 00:00:00
004909	Santana	2005-10-24 00:00:00
002589	Touareg	2005-10-24 00:00:00
002120	Polo	2005-10-24 00:00:00
003727	Santana	2005-10-24 00:00:00
000956	Polo	2005-10-25 00:00:00
005996	Polo	2005-10-25 00:00:00
000780	Sagitar	2005-10-25 00:00:00
001593	MAGOTAN	2005-10-25 00:00:00
000484	Golf	2005-10-25 00:00:00
002295	Polo	2005-10-26 00:00:00
001605	Sagitar	2005-10-27 00:00:00
004550	Santana	2005-10-27 00:00:00
000889	MAGOTAN	2005-10-27 00:00:00
002196	Sagitar	2005-10-27 00:00:00
000342	Touareg	2005-10-28 00:00:00
000977	Santana	2005-10-28 00:00:00
003989	Jetta	2005-10-29 00:00:00
004090	Touareg	2005-10-29 00:00:00
001277	Touareg	2005-10-29 00:00:00
004206	Touareg	2005-10-29 00:00:00
005690	Jetta	2005-10-29 00:00:00
000377	MAGOTAN	2005-10-30 00:00:00
000929	Golf	2005-10-30 00:00:00
003168	Jetta	2005-10-30 00:00:00
002051	Jetta	2005-10-30 00:00:00
003858	Santana	2005-10-30 00:00:00
002310	Golf	2005-10-31 00:00:00
003099	MAGOTAN	2005-10-31 00:00:00
000076	Jetta	2005-11-01 00:00:00
004136	Santana	2005-11-02 00:00:00
000210	Polo	2005-11-02 00:00:00
002880	MAGOTAN	2005-11-02 00:00:00
000316	MAGOTAN	2005-11-03 00:00:00
002013	Sagitar	2005-11-03 00:00:00
003485	Sagitar	2005-11-03 00:00:00
003355	Santana	2005-11-03 00:00:00
002287	Polaris	2005-11-04 00:00:00
004979	Sagitar	2005-11-04 00:00:00
000832	Sagitar	2005-11-05 00:00:00
003833	Polaris	2005-11-05 00:00:00
003942	Jetta	2005-11-05 00:00:00
005782	MAGOTAN	2005-11-05 00:00:00
000519	Polo	2005-11-05 00:00:00
003660	Polaris	2005-11-06 00:00:00
000846	Jetta	2005-11-06 00:00:00
002438	MAGOTAN	2005-11-06 00:00:00
001993	Golf	2005-11-07 00:00:00
003179	Polaris	2005-11-07 00:00:00
003397	Jetta	2005-11-07 00:00:00
003956	Golf	2005-11-07 00:00:00
001470	Polo	2005-11-07 00:00:00
004673	Touareg	2005-11-08 00:00:00
004208	Jetta	2005-11-08 00:00:00
002451	MAGOTAN	2005-11-08 00:00:00
002105	Polo	2005-11-09 00:00:00
002797	Polaris	2005-11-09 00:00:00
005488	Jetta	2005-11-09 00:00:00
005667	Sagitar	2005-11-09 00:00:00
004714	Polo	2005-11-10 00:00:00
000789	Polo	2005-11-11 00:00:00
003442	Jetta	2005-11-11 00:00:00
002925	Jetta	2005-11-11 00:00:00
002781	Santana	2005-11-11 00:00:00
002361	Santana	2005-11-11 00:00:00
004810	Touareg	2005-11-12 00:00:00
005574	Touareg	2005-11-13 00:00:00
005930	Polo	2005-11-13 00:00:00
002836	Golf	2005-11-13 00:00:00
002374	MAGOTAN	2005-11-13 00:00:00
005938	Jetta	2005-11-13 00:00:00
005602	MAGOTAN	2005-11-14 00:00:00
000623	Jetta	2005-11-14 00:00:00
001644	Touareg	2005-11-14 00:00:00
002563	Touareg	2005-11-14 00:00:00
002736	MAGOTAN	2005-11-14 00:00:00
000306	Santana	2005-11-15 00:00:00
002380	Jetta	2005-11-15 00:00:00
004739	Golf	2005-11-15 00:00:00
004275	MAGOTAN	2005-11-15 00:00:00
003498	Jetta	2005-11-15 00:00:00
003458	Jetta	2005-11-16 00:00:00
005326	Santana	2005-11-16 00:00:00
004815	MAGOTAN	2005-11-16 00:00:00
002408	Jetta	2005-11-16 00:00:00
003176	Santana	2005-11-16 00:00:00
003012	Polo	2005-11-17 00:00:00
003497	MAGOTAN	2005-11-17 00:00:00
001017	Polaris	2005-11-17 00:00:00
003172	Santana	2005-11-18 00:00:00
001239	MAGOTAN	2005-11-18 00:00:00
005460	Touareg	2005-11-18 00:00:00
004174	Jetta	2005-11-19 00:00:00
003123	Polaris	2005-11-19 00:00:00
000758	Jetta	2005-11-20 00:00:00
005894	Jetta	2005-11-20 00:00:00
002303	MAGOTAN	2005-11-20 00:00:00
004976	MAGOTAN	2005-11-20 00:00:00
005449	Sagitar	2005-11-21 00:00:00
005199	Touareg	2005-11-22 00:00:00
003738	MAGOTAN	2005-11-22 00:00:00
000706	Polo	2005-11-22 00:00:00
003912	Polaris	2005-11-22 00:00:00
004624	Touareg	2005-11-22 00:00:00
004194	Sagitar	2005-11-23 00:00:00
000599	Santana	2005-11-23 00:00:00
003086	MAGOTAN	2005-11-24 00:00:00
002097	Polaris	2005-11-24 00:00:00
004245	Polo	2005-11-24 00:00:00
001876	Touareg	2005-11-24 00:00:00
005177	Santana	2005-11-24 00:00:00
000693	Jetta	2005-11-25 00:00:00
005513	Polaris	2005-11-26 00:00:00
000092	Golf	2005-11-27 00:00:00
001285	Jetta	2005-11-27 00:00:00
002001	MAGOTAN	2005-11-27 00:00:00
002451	Santana	2005-11-27 00:00:00
000756	Jetta	2005-11-28 00:00:00
002551	Jetta	2005-11-28 00:00:00
001199	Polo	2005-11-29 00:00:00
004616	Touareg	2005-11-29 00:00:00
002723	Touareg	2005-11-29 00:00:00
000600	Polo	2005-11-29 00:00:00
004711	Polaris	2005-11-29 00:00:00
002285	Polaris	2005-11-30 00:00:00
004070	Jetta	2005-11-30 00:00:00
000199	Polaris	2005-11-30 00:00:00
001064	MAGOTAN	2005-12-01 00:00:00
002250	Sagitar	2005-12-01 00:00:00
003912	Santana	2005-12-02 00:00:00
000399	Sagitar	2005-12-02 00:00:00
005191	Golf	2005-12-03 00:00:00
002422	Polo	2005-12-04 00:00:00
004647	Polo	2005-12-04 00:00:00
004288	Jetta	2005-12-04 00:00:00
001533	Touareg	2005-12-04 00:00:00
004552	Touareg	2005-12-05 00:00:00
004411	Polaris	2005-12-06 00:00:00
005650	Santana	2005-12-06 00:00:00
005371	Jetta	2005-12-07 00:00:00
000615	Santana	2005-12-07 00:00:00
001065	Touareg	2005-12-07 00:00:00
000198	Sagitar	2005-12-08 00:00:00
004381	Sagitar	2005-12-08 00:00:00
004953	Polaris	2005-12-08 00:00:00
005223	MAGOTAN	2005-12-08 00:00:00
000173	Touareg	2005-12-09 00:00:00
004698	Santana	2005-12-09 00:00:00
002371	Polaris	2005-12-10 00:00:00
003020	MAGOTAN	2005-12-11 00:00:00
005936	Golf	2005-12-11 00:00:00
002688	Jetta	2005-12-11 00:00:00
005462	Santana	2005-12-11 00:00:00
002712	Polaris	2005-12-12 00:00:00
002998	Polo	2005-12-13 00:00:00
004159	Touareg	2005-12-14 00:00:00
002270	Santana	2005-12-14 00:00:00
003804	Polaris	2005-12-14 00:00:00
004709	Jetta	2005-12-15 00:00:00
005143	Polaris	2005-12-15 00:00:00
001371	Golf	2005-12-15 00:00:00
004214	Touareg	2005-12-15 00:00:00
005493	Sagitar	2005-12-16 00:00:00
002419	Polo	2005-12-16 00:00:00
001131	Golf	2005-12-16 00:00:00
005555	Golf	2005-12-17 00:00:00
005803	Polo	2005-12-17 00:00:00
001922	Golf	2005-12-18 00:00:00
005942	Santana	2005-12-18 00:00:00
002288	Polaris	2005-12-18 00:00:00
001996	Santana	2005-12-19 00:00:00
004232	Sagitar	2005-12-19 00:00:00
000032	Santana	2005-12-20 00:00:00
